Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.9133333333333333,0.9127110706058075,0.9133333333333333,0.9133333333333333,0.9183501683501684,0.9566666618833335,0.08666666580000001,0.04333333311666662,0.0
