Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.9522222222222222,0.9515965518953808,0.9522222222222222,0.9522222222222222,0.9601709401709401,0.9761111062305555,0.0477777773,0.02388888876944438,0.0
