Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.4685,0.3167592888477507,0.32394831631472853,0.32394831631472853,0.31062509760495194,0.6582824479805868,0.6760516832427802,0.3417175519378886,0
