Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.9399999999999998,0.9394728081926896,0.9399999999999998,0.9399999999999998,0.9456928256928255,0.9699999951500001,0.059999999400000004,0.02999999984999993,0.9926759259259259
