Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.491,0.2388996665324028,0.25172918684369067,0.25172918684369067,0.24179354176256063,0.6688927253832161,0.664248778435902,0.3311072745352169,0
