y_true,y_pred,prob_1-0,prob_0-1,prob_1/2-1/2
1-0,1-0,0.4360433184269968,0.525243072747945,0.038713608825058275
1-0,1-0,0.4426828156865354,0.5190444023055614,0.03827278200790342
1-0,1-0,0.5004769438133128,0.46032278837019525,0.03920026781649181
0-1,1-0,0.44554135667032346,0.5158699053593664,0.03858873797031011
1-0,1-0,0.4365301214521696,0.5251282079653203,0.03834167058251
1-0,1-0,0.43985369380817213,0.5258101610034848,0.034336145188343305
0-1,1-0,0.4306077757252556,0.5303745728110748,0.039017651463669666
1-0,1-0,0.490239558107684,0.4710049811397795,0.03875546075253643
1-0,0-1,0.5116988449001623,0.44891491260902455,0.039386242490813024
1-0,1-0,0.4265132425230991,0.5341790544398614,0.03930770303703962
0-1,1-0,0.4460635867121521,0.5156076873841177,0.03832872590372999
0-1,1-0,0.4725227253445858,0.4893094686693475,0.03816780598606663
0-1,1-0,0.438586836485075,0.5224882258337501,0.03892493768117484
1-0,1-0,0.4401385463634641,0.5218167117326932,0.03804474190384259
1-0,1-0,0.44036058713248233,0.5213690670821867,0.03827034578533093
1-0,1-0,0.4757191498383011,0.48488387060896476,0.03939697955273404
1-0,1-0,0.41481141555704415,0.5475408690669901,0.03764771537596603
0-1,1-0,0.4619967025943739,0.49897790510180695,0.03902539230381897
1-0,1-0,0.42483090169977006,0.5357685113426633,0.03940058695756638
1-0,1-0,0.44137715065151445,0.5204325171474258,0.038190332201059975
1-0,1-0,0.4761701970562992,0.4848153055569798,0.039014497386720894
1-0,1-0,0.48248600398752856,0.4783092220961041,0.039204773916367446
0-1,1-0,0.43997014060257916,0.5206559675700858,0.03937389182733537
1-0,1-0,0.4503907055609414,0.5114303852146723,0.03817890922438651
1-0,1-0,0.4438687300869444,0.5172844618970438,0.03884680801601199
1-0,1-0,0.4406229870440268,0.5210047737908768,0.038372239165096356
1/2-1/2,1-0,0.42203758927582274,0.5263490070004032,0.05161340372377419
0-1,0-1,0.4859243282666913,0.38027086204861194,0.13380480968469705
0-1,1-0,0.43536386248114395,0.5254952297712907,0.03914090774756524
0-1,1-0,0.4298757938716149,0.5315714194750418,0.0385527866533435
0-1,1-0,0.43619951500349996,0.5246714679005036,0.039129017095996664
1-0,1-0,0.4239340894471044,0.5367046227361656,0.03936128781673005
0-1,1-0,0.47590044511975477,0.48499793443654826,0.03910162044369696
0-1,1-0,0.4366364611883928,0.5239912577549045,0.03937228105670265
0-1,1-0,0.4633756185522709,0.4977430040406784,0.03888137740705069
0-1,1-0,0.4792149327730413,0.4824523967520908,0.038332670474868095
1-0,1-0,0.4282948595645922,0.53344516667305,0.03825997376235787
1-0,1-0,0.47162114129379945,0.49086205378961306,0.03751680491658738
0-1,0-1,0.5263299864601029,0.43432890250972406,0.03934111103017323
0-1,1-0,0.4552213216762168,0.5053152966410023,0.03946338168278081
1/2-1/2,1-0,0.43134157942967155,0.4950629168195796,0.07359550375074893
0-1,1-0,0.45233286124680816,0.5104344282632504,0.03723271048994149
0-1,1-0,0.4902873847654255,0.45587960855495013,0.05383300667962433
