Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.9533333333333333,0.9531151110098478,0.9533333333333333,0.9533333333333333,0.9572390572390571,0.9766666617833334,0.046666666200000005,0.023333333216666613,0.9980000000000001
