Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.501,0.22324404350476879,0.3336968375136314,0.3336968375136314,0.33366700033366703,0.6670262136077496,0.6663031620435538,0.3329737863107258,0
