Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.476,0.32343613054361164,0.3303464982854296,0.3303464982854296,0.3168384879725086,0.664111017709118,0.6696535012728712,0.3358889822093573,0
