Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.8866666666666667,0.8862803473329789,0.8866666666666667,0.8866666666666667,0.8898821548821548,0.9433333286166665,0.1133333322,0.056666666383333265,0.9723333333333333
