Dataset,Fold,Method,Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
original_PCA80,3,RandomForest,0.8,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.8999999955,0.19999999800000004,0.09999999949999999,0.9616666666666666
