Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.9,0.8996470975418344,0.9,0.9,0.9047811447811448,0.94999999525,0.09999999899999998,0.049999999749999934,0.9826666666666666
