Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.4875,0.31506235742300054,0.3330333788349056,0.3330333788349056,0.31859712708021026,0.666531720961089,0.6669666207231214,0.33346827895738634,0
