Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.509,0.3539762822781691,0.357429233709256,0.357429233709256,0.3819476436782188,0.6866310439843618,0.6425707658564513,0.31336895593411346,0
