Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.505,0.2550762862476599,0.261444662208021,0.261444662208021,0.25079950344464724,0.6809003095025288,0.6514071166109607,0.3190996904158847,0
