Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.4865,0.34960891254214516,0.3478950454374026,0.3478950454374026,0.3729798176285104,0.6724947327597275,0.6521049541362354,0.3275052671587479,0
