0
0.8933333333333334
0.8925252525252526
0.8933333333333334
0.8933333333333334
0.9011111111111111
0.9466666619333334
0.1066666656
0.05333333306666662
0.9820000000000001
NaiveBayes
estandarizado_PCA95
