Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.4905,0.2499120900636319,0.2552542876970358,0.2552542876970358,0.24478930833991158,0.6731849403791662,0.6596609492916027,0.3268150595392471,0
