Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.5085,0.40183698862355904,0.3967454998920275,0.3967454998920275,0.4098068876103895,0.6913558016318643,0.6032544997275185,0.308644198286611,0
