Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.5265,0.31387149729900926,0.3106618901784296,0.3106618901784296,0.33224291562706393,0.6984980312459245,0.5857841460554971,0.30150196867248896,0
