Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.9122222222222222,0.9119176729703046,0.9122222222222222,0.9122222222222222,0.9156677890011223,0.9561111063305557,0.08777777689999999,0.04388888866944437,0.0
