Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.496,0.23852824127078498,0.3311599342133693,0.3311599342133693,0.2750273387016602,0.6651388229854186,0.6688400653436489,0.3348611769330567,0
