Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.4965,0.3374798506940346,0.344609588884398,0.344609588884398,0.33064089195476054,0.6771489599199857,0.6553904106753942,0.3228510399984897,0
