Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.9666666666666668,0.9664818612187034,0.9666666666666668,0.9666666666666668,0.9707070707070706,0.9833333284166667,0.033333333,0.0166666665833333,0.9926666666666668
