Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.9133333333333333,0.9119543232775161,0.9133333333333333,0.9133333333333333,0.9240737040737039,0.9566666618833335,0.0866666658,0.0433333331166666,0.975
