Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.456,0.335607068075092,0.33461905189702623,0.33461905189702623,0.33749107413507345,0.6591099946487451,0.6653809476843414,0.3408900052697303,0
