Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.519,0.3477033550266344,0.3575203422531667,0.3575203422531667,0.34331601319323385,0.689446576094738,0.6424796573076891,0.31055342382373724,0
