PC1,Result
0.28063832676815526,1-0
-0.4738191709556957,1-0
0.008292712689257908,0-1
0.0706678147180787,1-0
0.053851282674840406,1-0
-0.23811805514224982,0-1
-0.044565442317429094,1-0
-0.2916117902259142,0-1
0.0869075726942874,0-1
0.05157990841117399,1/2-1/2
0.06416834243607727,1-0
-0.09945772237336337,0-1
0.13486144212177176,1-0
-0.027227332780152325,1-0
-0.08038930831819124,0-1
-0.34761977923064785,0-1
0.20530490087866848,1-0
0.24040891576803747,1-0
-0.1333046778223278,1-0
0.10302190044141735,1/2-1/2
-0.21783967197994403,1-0
0.2433926151584368,0-1
-0.28206422804775577,0-1
-0.14279230732018156,1-0
-0.20423634468364904,0-1
0.013993075565623458,0-1
-0.031429119764969426,0-1
-0.14957583808158936,0-1
0.2401064120782469,1-0
-0.030092968945485965,1/2-1/2
0.1580279248432942,1-0
-0.05041047096423257,1-0
-0.4940545652081618,0-1
0.2722025629709163,1-0
0.12247806860332888,0-1
0.04402054242082987,1-0
0.07569175503484504,1-0
0.10901454525382259,0-1
-0.48460815895286224,1-0
0.005997422872517144,0-1
-0.2884266474231578,0-1
-0.17985211627993736,1-0
-0.056383529546256805,1-0
0.23826077448833416,1-0
0.0899672432268609,1-0
0.015833619119578146,1-0
0.23943968155786577,0-1
0.07499199425065506,1-0
-0.10307777142472863,0-1
0.27760258542562644,1-0
-0.12412995308867258,1-0
-0.30189154928267053,0-1
0.23289272607231404,1-0
0.08144369502119897,1-0
0.16654447078845902,0-1
0.1746683888330417,1-0
0.15024838956890219,1/2-1/2
0.1926270597422871,0-1
0.4119588862043845,1-0
0.29751668287531985,1-0
0.1978270877398849,0-1
0.37992251625099616,0-1
-0.3477120863369154,0-1
-0.2835313792424877,0-1
-0.16438804261614193,0-1
0.09396933283926578,1-0
-0.0519796749087712,1-0
-0.2615947412860331,0-1
-0.1088009203973882,0-1
0.6417513704098216,0-1
-0.06237887291417621,1-0
0.26794550896786984,0-1
0.3524311116973965,1-0
-0.3025947901765569,1-0
-0.17844261643818593,0-1
0.2287513141961789,1-0
-0.0431186729617542,1-0
-0.3536024741738154,0-1
-0.6107831534417774,1-0
-0.12110836481476162,0-1
0.1386614356773742,0-1
-0.08008578487153994,0-1
-0.27444815444320736,0-1
0.36790557208596,0-1
0.05369798109030299,1-0
0.057418920577360866,0-1
0.07101273277564857,1-0
0.4121236619293661,1-0
-0.1839566895073096,1-0
0.5516010267097561,0-1
0.36369867422426794,0-1
-0.28884225798858565,1-0
-0.1731472720571352,1-0
-0.22540792325513737,1-0
-0.5912735703905767,1-0
0.19221606152975912,1-0
0.27717118017385445,1/2-1/2
-0.31340285153048886,1-0
0.15957319082099464,0-1
0.37108793503741666,0-1
-0.24078148555086154,0-1
0.15522164402978178,0-1
0.21779110034183036,0-1
0.19647292536160132,1-0
0.16261196984484272,1/2-1/2
0.02915353571018864,0-1
0.5444858909301694,1-0
0.24392835935806378,0-1
-0.12172305338301337,1-0
0.24267193724781067,1-0
0.36762837930016745,1-0
0.23669671261122838,1-0
0.3435225676648076,1-0
-0.2643610708710252,0-1
0.12284337407280221,1-0
0.27389551555945635,1-0
-0.02447608955898395,0-1
0.0049584098223528494,0-1
-0.08717196466641475,1-0
0.09732690905836983,1-0
-0.011789660222453868,1-0
0.6197063672578894,1-0
-0.08565595175812646,1-0
-0.02559942486843858,0-1
0.2506852651603356,1/2-1/2
0.3531085992589079,1-0
-0.12473010742139734,1-0
-0.14543327712133336,0-1
-0.3888581598805428,1-0
-0.12381696702868861,0-1
-0.14519909008629783,0-1
-0.023274099308457585,0-1
-0.10416269579328608,0-1
0.0006715702489382691,0-1
-0.45617703387494557,0-1
0.14187919917289638,0-1
0.3102564878464579,0-1
-0.23265655053584144,0-1
-0.0890893089482,0-1
-0.2644426433499264,1-0
0.09692642968429344,1-0
0.18420604596948997,0-1
0.13165873658593952,0-1
0.1061779551457791,1-0
0.4902411346643679,0-1
