PC1,Result
0.6657471709083843,0-1
0.1915606401788047,0-1
0.06374348545320885,1-0
-0.3405840274616404,1-0
0.4330218249094585,1-0
0.2270807080619789,1-0
0.09714651168218558,1-0
-0.18620034333204016,1-0
-0.09252255365193118,0-1
-0.21508441893454633,0-1
-0.07132784985834406,0-1
0.3515877921857852,1-0
0.24130945855389208,0-1
-0.051517413511872556,0-1
-0.012714087370825577,0-1
-0.09747510677528937,1-0
0.005208328208510582,1-0
-0.4339688661378705,1-0
-0.07054115067478128,0-1
-0.09148137733363182,1-0
0.019394392448131015,1-0
-0.023751909124897552,0-1
-0.10035067039609669,0-1
-0.08946720645168105,0-1
-0.052425720485065774,1-0
-0.13918889577081028,1-0
0.1683625253308202,0-1
0.4733282408631053,0-1
0.2178590129983885,0-1
0.17974121049070502,1-0
0.12984551824951718,1-0
-0.18596069751753097,0-1
0.13611175879847548,1-0
-0.06608490618256813,0-1
-0.14657539357357685,0-1
0.08789019484228844,1-0
0.2096435950194312,1-0
0.24392221188341,0-1
0.029189468755210335,1-0
-0.05364809536107229,1-0
0.04393650958909312,1-0
-0.08633366595909997,0-1
-0.00816010539700529,1-0
-0.3002539509985155,0-1
-0.4885065198032302,1-0
0.22177460385337444,0-1
0.18710787579628796,0-1
-0.1750152249108311,0-1
-0.12863985067285344,0-1
0.49939575222990296,0-1
-0.044406516982400834,0-1
0.2671356649348674,1-0
0.05387381372753852,1-0
0.3160317180259279,0-1
-0.09832194843770159,0-1
-0.16730470654959062,0-1
0.10021993210968083,1-0
0.2183410816922836,0-1
-0.1321463739536144,0-1
0.15032758898112353,1/2-1/2
0.08849470091147038,1-0
0.39955936731057606,0-1
0.059404009758263876,0-1
0.04410533717940812,0-1
-0.09496007130003814,0-1
0.2060049167064545,1-0
-0.2811526283496474,0-1
0.10533700591442441,1-0
0.4271653494066986,0-1
0.4116238535611839,1-0
-0.2558782947027469,1-0
-0.019020250744170797,1-0
-0.14414950459336118,0-1
0.3912543407808654,0-1
-0.04373306444530567,0-1
-0.05503208813725147,0-1
0.8308532948341049,0-1
-0.23769739536839152,0-1
-0.30938679943819386,1-0
0.38563609373490426,1-0
0.0386766361973464,1-0
-0.40926529007738316,1-0
0.36194810675100497,1-0
-0.0956552253041748,1-0
-0.1506062769860993,1-0
0.11390109673158455,1-0
-0.28609523439019113,1-0
0.2224991037859253,0-1
0.04929598664588197,0-1
0.2568397577163223,0-1
0.2099058307686602,0-1
0.06247874702732048,1-0
-0.0414112986240297,0-1
-0.022034817130244022,1-0
-0.01644859494087081,0-1
0.1192305195374388,1-0
-0.29328530192775026,0-1
-0.050537422260570675,1-0
0.3887215684177504,1-0
-0.10876035537212647,0-1
-0.185696590012021,0-1
-0.225143583119795,0-1
0.18471177795928662,1/2-1/2
-0.405430209903333,0-1
0.24645445174556901,0-1
-0.03488341649524318,0-1
-0.10301011938461302,1-0
-0.18616760736650861,1-0
-0.24385681420289596,1-0
0.11152937371695204,1/2-1/2
0.2189044706079072,0-1
-0.32002176875150923,0-1
0.20735910149850179,1-0
-0.2905231170670939,1-0
-0.04096194069547909,0-1
-0.5261904094993322,1-0
-0.32206839535520837,1-0
-0.47194612685246484,1-0
-0.0742490725403715,0-1
0.3563107891347016,1-0
0.008914103646883276,1-0
0.2707873356691247,1-0
-0.17371312411201756,0-1
-0.1979763248410057,1-0
-0.15411632241766104,0-1
-0.2642488892264696,1-0
-0.21606920435068255,0-1
-0.496354147879338,1-0
-0.050837300626508375,0-1
-0.1429716877259284,1-0
-0.17277982573329076,0-1
-0.3324042902705317,1-0
0.050671621065321526,0-1
0.06126171565802174,0-1
0.20836189847343822,1/2-1/2
-0.06530323379367209,0-1
0.2765967791735048,1/2-1/2
-0.4303338945740525,0-1
0.3761856384006944,0-1
0.13225539396805042,1/2-1/2
0.015448671324125751,0-1
0.017453757973229567,0-1
0.2598556605712975,0-1
0.06889732467505372,1-0
0.20345224418734098,0-1
-0.13290445627827052,0-1
0.44579058865173116,1-0
-0.14621414832870694,0-1
0.3408913155205845,0-1
0.46477620151487276,1-0
0.20570563529634112,1/2-1/2
0.06769671892490348,0-1
0.11323139897512258,1-0
0.21024699125917345,1-0
-0.2515286168813917,1-0
0.43923426062542525,1-0
0.27619604196940883,0-1
-0.34360398496837224,0-1
0.10410527812500447,0-1
0.06284188365581211,1-0
0.27994556545803906,0-1
0.39999177868223834,0-1
0.2894201265165276,0-1
0.22636726225525894,1/2-1/2
0.08431216742857661,1-0
-0.11630236884546308,0-1
0.10881144100337548,0-1
-0.2811896515967681,0-1
-0.024980734133104643,1-0
-0.21361855659476559,0-1
-0.019778775497204082,0-1
0.38844265200577677,0-1
0.19289838251078606,1-0
0.09621643391635881,0-1
-0.31127809051648053,0-1
-0.046205245910823645,1/2-1/2
-0.2514054427794504,1-0
-0.1152643727657362,0-1
0.0602452140332147,1-0
0.08941348468201071,1-0
0.1524121213092514,1-0
0.007034657025402624,0-1
0.2821866528409386,0-1
-0.3193471671302933,0-1
-0.14599995597544901,1-0
-0.1842361187928988,1-0
-0.0005242217090367651,0-1
-0.22126416072608612,0-1
0.06591445208388735,0-1
-0.023421505675514265,1-0
-0.29706894309586546,0-1
-0.07236955268722955,0-1
-0.27954189322730705,1-0
0.4082904507251738,1-0
-0.1646360948188652,0-1
-0.1330268488260299,0-1
-0.23372831639245484,1-0
0.0462615173173867,1-0
-0.25591750363176646,1-0
-0.2379204533791579,0-1
0.28739090046131055,0-1
0.3676583550417397,1-0
0.1506958785275948,0-1
-0.07202631621473665,1-0
-0.28385533813251684,1-0
0.39739733678264433,0-1
-0.04497557168961941,1-0
0.16954728279030506,0-1
0.06601482046219398,1-0
-0.10616266877909142,0-1
0.13730057090971726,1-0
0.21697719887064804,1-0
-0.09414648932732006,1-0
0.1558588440233909,1-0
0.07340781642863536,1-0
0.19477462647993016,1-0
0.3019913813547105,0-1
0.27074131019761205,0-1
0.08050180565590026,1-0
0.16309915498845984,0-1
-0.38249051435549947,1-0
-0.0691993340637026,1/2-1/2
-0.0640087097974158,1-0
-0.018546770250424283,1-0
0.6643630187340345,1/2-1/2
0.03348414017477852,0-1
-0.20591637417650077,1-0
-0.32110425239457163,0-1
0.07081842373747194,1-0
-0.2885934046043398,1-0
-0.26065529264622955,1-0
-0.44994916988292705,1-0
0.29738003076297026,1-0
0.2657184261059645,0-1
0.028392250733196067,1-0
-0.13555049491519355,1-0
0.41334470590931705,1/2-1/2
-0.3356913677639059,0-1
-0.19256185822334726,0-1
0.18669021444906753,1-0
-0.2022919526416913,0-1
0.44089977551009063,0-1
0.2907340041133325,0-1
0.1720999160547375,0-1
-0.021893328811955493,0-1
0.04191693074556646,1-0
0.08867661935491444,1-0
-0.15451169091486194,1-0
-0.019464752839441823,0-1
0.28774707687040924,0-1
0.2777796900768955,1-0
-0.5520044831155944,1-0
0.05089036938073499,0-1
0.003034175766412961,1-0
0.5242997143579823,0-1
0.30200293957736346,0-1
0.36463623148044955,0-1
-0.2300673844841402,1-0
-0.12137813532544373,0-1
-0.09363196212525327,0-1
0.06840242017162546,0-1
-0.14974945983673882,0-1
0.6955124468418895,1-0
-0.21727761953322244,1-0
-0.13257790046852247,1-0
-0.25925074149675964,0-1
-0.04200956435955605,1-0
-0.08172015808959476,1-0
-0.5257547846247861,1-0
-0.12734850691516997,1-0
-0.24641152344930772,0-1
-0.34694547190770936,1-0
0.16222434312121636,0-1
0.29570185061263576,0-1
-0.37272583741552984,0-1
-0.4438156364944809,1-0
-0.1284280625768327,0-1
-0.29399383941651636,0-1
-0.2499501152945378,0-1
-0.24042551170068405,0-1
0.4925970798335736,1-0
-0.42119158352104136,1-0
-0.22354406709430263,1-0
0.0817681355942863,1-0
0.26346130583404215,1-0
0.36737812457462804,1-0
-0.14863818796640527,0-1
-0.09583161006970664,0-1
-0.07154802192881504,0-1
0.14899599691021914,1-0
-0.5403160369618258,1-0
0.022413288156897804,1-0
0.3985186110068898,1-0
0.22502972972182256,0-1
0.10227698859889878,1-0
0.22781895788945128,1-0
0.19499811368908027,0-1
0.1066932414882642,0-1
0.3031780274113939,1-0
0.12556737936259388,0-1
0.07993025940528886,1-0
0.6350611560679719,1-0
0.1566265146777157,0-1
0.06421859671413421,1-0
-0.4906993708325311,0-1
0.29798816228552527,0-1
0.022551293579066822,1-0
0.061386778357161775,0-1
-0.18659874672413734,0-1
-0.09745091376485515,1-0
0.044237657182641166,1-0
0.2014888208297223,0-1
-0.24457042498063308,0-1
0.21118103193740134,1-0
-0.04129266364332662,0-1
0.2666530189124888,1-0
-0.00708997030757097,1-0
-0.09110368405584923,1-0
-0.2462835043646343,1-0
-0.04553631008120307,1-0
-0.309169129761663,1-0
-0.18826322501102433,0-1
0.22990309220975258,1-0
0.13783852320500667,0-1
0.06324696980994216,0-1
0.08056247784928261,0-1
-0.25232287045374824,1-0
-0.1589545278419051,1-0
-0.10829470672453345,1-0
-0.3007467823063872,0-1
-0.2062373346398918,0-1
-0.3596528435708624,0-1
-0.5403910391650368,1-0
-0.014289696620037207,0-1
0.21419135628693653,0-1
0.6662975225751996,1-0
0.31506598633921634,0-1
0.15005730281040275,0-1
-0.21642402744996225,1-0
-0.4322986516141499,1-0
0.3513677538957741,0-1
0.19184840540736958,0-1
-0.0456012723425977,1-0
0.04037808969987966,0-1
0.2006626412501501,0-1
0.06930828363290042,1-0
-0.38084112243243606,0-1
0.4182632482666867,0-1
0.39356766735659343,1-0
-0.3648225731244768,0-1
-0.2677614174246308,0-1
-0.44692603492404565,1-0
-0.11461860419931891,1-0
0.10844424972312716,1/2-1/2
-0.5173576580009296,1-0
-0.36681262144123145,0-1
0.21528085903141359,1-0
-0.21180358177482794,1-0
0.21219354935568957,0-1
0.3381749771059289,1-0
-0.2500375953786369,1-0
-0.06069720986772209,0-1
0.10190986664424251,1-0
-0.22701469658472295,0-1
-0.19037722619747932,0-1
-0.23379998104322286,1-0
-0.3688240909812445,0-1
0.08146380497574235,0-1
0.193794131131806,1-0
0.043774933730024945,0-1
0.022463780637633546,1-0
0.22816652368463763,0-1
-0.13374947978872254,1-0
-0.2855992228437467,1-0
0.13309500673050334,1/2-1/2
0.34257240123855504,1-0
0.21485122111370403,0-1
-0.024611838854015633,0-1
0.1436518132293756,0-1
0.16814672462414715,1-0
0.03364247134040588,0-1
0.040055515310226775,1-0
0.29846758324180367,0-1
-0.15733395213272294,0-1
0.5702859736624081,0-1
0.00875679223811654,1-0
-0.18337054568594935,1-0
-0.159211100585962,1-0
0.01213751330666013,0-1
-0.11354276406360808,0-1
0.04471569642496642,1-0
-0.4762398009289361,1-0
0.25432953881966947,0-1
-0.5155970926269549,0-1
-0.01041644690116883,0-1
-0.0989959558895166,1-0
0.07929877602117263,0-1
0.23097893234546352,0-1
0.15489603474523272,0-1
-0.29191851353847875,1/2-1/2
0.04617564391992601,0-1
-0.13237189231721647,1-0
0.31088702470537466,0-1
-0.25796737492890653,1-0
-0.31697958006320304,0-1
0.3703927105880417,1-0
-0.2614366679504252,0-1
-0.16275716913512417,1-0
-0.594482462655744,1-0
-0.0562866440640698,0-1
0.03690078023384935,1-0
-0.4201488156902438,0-1
-0.529064138127262,1-0
-0.2801887432190301,1-0
0.5491259817177067,0-1
0.21987133175139884,1-0
0.12567457306018692,0-1
-0.15848719760923546,1-0
0.04389538964911133,1-0
-0.10891531612797667,1-0
-0.1697794740842803,1-0
-0.028642699852774345,1-0
-0.00783509028185736,0-1
-0.14601523251047688,1-0
0.36272731600064223,0-1
-0.09562976905650011,1-0
-0.38503102570576586,1-0
0.2586314871706711,0-1
0.3102596904987941,1-0
0.06693093686777685,1-0
-0.024591011800158213,1-0
0.10987085830636079,0-1
-0.034682314995114316,0-1
-0.0197219001255593,1-0
0.19968267241261195,1-0
-0.12487131549590269,1-0
-0.0800650523434614,1-0
-0.02448062868022216,1-0
0.06500235386180309,1/2-1/2
0.0980457299693317,0-1
0.2578904011011548,0-1
-0.26162858150815804,0-1
-0.14987131988354208,0-1
-0.01958333978867055,1-0
0.04315647075379925,0-1
0.0338488907295319,1-0
0.08086386643193255,1-0
-0.06924362546546381,0-1
-0.3254601197316848,1/2-1/2
-0.3850506287770641,0-1
-0.44923489727697374,0-1
-0.3013518208765253,0-1
0.09356346513095393,0-1
0.09204047516235525,1-0
0.09080952614069426,0-1
0.4478590460497319,1-0
0.17581154466948634,0-1
-0.29965612769136635,0-1
-0.037596812874004515,1-0
0.3478181107111368,1-0
0.3432684580600095,1-0
-0.01312822935366853,1-0
0.255222272173134,0-1
0.563549380373601,0-1
-0.08862006770456832,1-0
0.021065828167987855,0-1
0.1317988376174284,0-1
-0.38028174013709504,1-0
0.21202388660687188,0-1
-0.06817718627464087,0-1
0.20841529652181012,1-0
-0.23747650619860672,1-0
0.06882839783448103,0-1
0.07926250663676937,1-0
-0.08088268896793638,1/2-1/2
0.2207387962419699,1-0
0.25890734348756184,0-1
-0.12689679554728017,1-0
-0.35693704572128726,1/2-1/2
0.3735906415863802,1-0
0.039194068967049245,0-1
-0.2658402959484486,1-0
-0.14568560782885254,0-1
0.11274741927026521,0-1
0.2365324409830688,0-1
-0.4498853146645488,1-0
-0.04921815911595395,0-1
-0.39952982695214434,1-0
-0.07666564786185515,1-0
-0.2939322195782884,0-1
-0.2547654597240495,1-0
-0.19040111334641963,0-1
0.019422311835064487,1/2-1/2
-0.09666718780774342,0-1
0.13491326828498607,1-0
-0.24855102292454156,1-0
0.18969058572541853,1-0
-0.01588006674423792,0-1
