Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.485,0.37502526917161066,0.3623122672647901,0.3623122672647901,0.4527025914766191,0.6710474874812816,0.6376877323285465,0.32895251243719376,0
