Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.9133333333333333,0.9129135971241235,0.9133333333333333,0.9133333333333333,0.9191919191919192,0.9566666618833333,0.0866666658,0.0433333331166666,0.9863333333333333
