Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.495,0.24300342020004043,0.25423050232210537,0.25423050232210537,0.24442220676246385,0.6718347353485697,0.6610259964575645,0.3281652645698436,0
