PC1,PC2,Result
-2.1012789256971462,0.41601759879892014,1-0
-0.11741304786413416,-0.3749848276984281,0-1
-2.6641755034088423,0.2256097174264654,1-0
1.5001643901169885,-0.0495668277025578,1-0
2.35342798229602,-0.24709801621788763,0-1
0.20689511987961928,0.3183157032136151,1-0
0.15327031706758093,-0.7098877227242151,1-0
0.8755849980616897,0.048256284707067026,1-0
0.12760572307134035,-0.09925596336756355,0-1
1.2951268811568597,0.00743026184610274,1-0
-0.8751632822544039,-0.49945098928885984,1-0
0.7890028906382933,0.2380896789510883,1-0
-0.4037470075968525,0.29323168391007776,1-0
-1.3046067388109701,0.27626961007001755,1-0
-0.5661884301110676,-2.7881272724359323,0-1
0.34609980589331146,-0.8620076016811742,1-0
4.638522683931602,-1.3544984585476316,1/2-1/2
-1.5669978021208668,0.0535028020856009,1-0
2.5400827001726016,0.11915831749081915,0-1
-0.6769742038774376,-0.7879855426578211,0-1
1.1232291373913945,-0.1899914081459229,1-0
0.27891881995445605,0.1602535879018655,0-1
-0.13881388858162788,-0.16468625289061167,0-1
-3.072177482264248,-1.1181489440930539,1-0
-0.914334751705485,-0.12274695179079244,0-1
-0.959198539592296,-0.06558228849239058,1-0
0.8066049449685935,0.2701890056308399,1-0
0.5398478641571028,-0.41258190332384037,1-0
0.29635360030733165,1.1117146398303341,1/2-1/2
1.9315380821237025,0.0013153603936290077,0-1
-1.0706901233493114,0.19252498450727432,0-1
1.0274475418282227,0.9118873175681713,0-1
-0.24927844633873505,-0.4272680148115908,1-0
-3.8855262775141046,0.10935254086246197,1-0
2.015307450081368,0.19193194711405792,0-1
0.9569996055365486,0.05366133841299993,1-0
0.6712240916232298,-1.3163406183185504,0-1
-1.11647607538808,-0.15398329677830686,1-0
1.7293944455780144,-0.9845287651958503,1-0
-0.04055719609318794,0.3643704519505095,1-0
-0.6194630045696382,-0.5227890832702474,0-1
-2.0961158748662325,-1.0907493045251067,1-0
-1.60324106589291,-0.42866214919662315,0-1
-0.6959236935837847,-0.5651006865501904,1-0
-0.8020755541689302,-0.1352758030832024,0-1
-0.117121428013213,-1.02304599922583,0-1
-1.3743634974834478,0.015221110612921649,1-0
-0.788228269835685,0.18173284485634197,1-0
-0.15271865754127115,0.5635332550785117,1-0
-2.8959181732825856,-0.13500365279526474,1-0
-0.0860933649309813,0.1563890011402427,0-1
1.1022507395581767,-0.21467128203319266,1-0
-0.9983234893933244,0.5598348130149075,1-0
-0.5893070347610764,-0.1683653432120702,1-0
0.6831370520585409,-0.013686292324099831,1/2-1/2
-1.047637753030763,-0.36897201580848,0-1
-0.323237770737368,-0.004417157323649528,1-0
0.3945256255748591,-0.010127259326100493,0-1
-2.456284200055557,0.12884438653483465,1-0
-1.61574861658685,-0.8638712308942585,1-0
-1.0949396931060345,-0.02590195143525977,0-1
-3.3348124646837918,-1.194886181683963,0-1
-0.009067011474096574,-0.07077104665474458,1-0
-0.9617273964749378,0.9135941386673481,1-0
-2.0952506040149728,-0.02071180929169353,0-1
-0.39504215835595174,0.1543611016539539,0-1
-1.4590546084815395,0.03354602929099752,1-0
0.7920478163030651,0.7867278469404094,0-1
-1.5091885058022878,-0.18757974094322666,0-1
0.8743207422516451,0.34444029626867706,0-1
0.5286327674727257,0.14865463233681553,0-1
-0.2569727210215316,0.34073405455262,1-0
0.3707011350852262,-0.131822640899691,1-0
0.9794332573285266,0.24505525124392713,1-0
-3.691219409593303,0.0070887160542100576,0-1
2.07952580743935,0.19123790812927077,1-0
-0.5301774718138574,0.1570090413614079,1-0
4.487611151116166,-1.7746050183560715,0-1
0.1596370444965278,-1.2949485206789528,0-1
1.3091595116871444,-0.009536203441449315,0-1
0.40945216478366214,-0.04213591375758829,1-0
2.0630142577818114,0.6405341260256252,1-0
2.8684738031324386,1.41980411076463,1-0
1.565601784060825,0.12569899362052883,1-0
-1.4718900395736492,0.830436430836838,1-0
-0.6398189592072615,0.2645238315020877,0-1
-1.8414824349568584,0.6606913278633668,1-0
1.1769789564193802,0.09282384456341881,0-1
-0.5705535327083925,0.6137683562873588,0-1
1.0932042568619875,0.11968429228226309,0-1
2.4712945245425515,0.9122315748160863,1-0
-0.3380490558725168,0.06148925215553946,0-1
-0.014199342329368196,-0.05549663345354865,0-1
-0.7999424545365602,0.20461567435687428,1-0
0.1453540935457167,-0.2743118000898878,1-0
-0.636796479030749,-0.08433021388527795,0-1
-3.190420981925065,-2.263627240647378,1-0
-0.4642298700114464,-0.0617149187448398,0-1
-0.5716272655874015,-0.003097512145841228,0-1
-0.6248701834820785,0.00507617760125654,1-0
0.2345428485441085,-0.310730263088164,1-0
-0.2828097472129838,-0.5405214573540359,0-1
-0.9417975335416355,-0.20420117519718098,1-0
1.07573875653347,0.6597157304766254,0-1
1.6065746690603295,0.3939273366902938,0-1
0.06263216903398443,1.0816210779087976,0-1
1.2282109052839005,0.2969636780160176,1-0
-1.3272046458437385,-0.16784739255343067,0-1
1.0800546055649665,0.3055459196503784,1-0
-0.9266900245722108,0.7549574314987411,0-1
0.7233233934873919,-0.44857609537802046,1-0
0.9272617811925967,0.1515764023236767,0-1
1.662424212787171,0.3030792046875244,1-0
1.7401106059438516,-0.08527329897861687,0-1
0.6202375495232674,-0.05681124694132862,1-0
-0.12687874573608487,0.14719559311690578,0-1
-0.4569844607689019,0.20943669804492607,1-0
0.24709366943675654,0.18425611131249336,0-1
0.4235656047429347,-0.0985958356808947,1-0
-0.5310503468100479,0.4592675226777089,0-1
1.7440605028552971,0.3898936874692933,1-0
-0.07354491417534736,0.570682090130918,1-0
1.3740053372767593,-1.776157928572358,1-0
-1.9864677013410905,0.06844928729124454,0-1
-3.3162293343619194,2.316519179795987,1-0
0.9504330326620138,-0.04665136865851312,1-0
1.5014409113292408,-0.9188351233033517,0-1
-0.967230283433615,0.08507916144018816,0-1
