Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.8933333333333333,0.8925252525252526,0.8933333333333333,0.8933333333333333,0.9011111111111111,0.9466666619333333,0.1066666656,0.05333333306666662,0.982
