Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.9666666666666668,0.9666165413533833,0.9666666666666668,0.9666666666666668,0.9684848484848484,0.9833333284166667,0.033333333,0.0166666665833333,0.9966666666666667
