Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.9199999999999999,0.9197316523632314,0.9199999999999999,0.9199999999999999,0.923030303030303,0.9599999952000001,0.07999999919999998,0.039999999799999936,0.9859999999999999
