Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.9533333333333334,0.9528395584015452,0.9533333333333334,0.9533333333333334,0.959160839160839,0.9766666617833334,0.0466666662,0.02333333321666662,0.9866666666666667
