Dataset,Fold,Method,Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
estandarizado,3,Ensemble_Mediana,0.9,0.8976982097186701,0.9,0.9,0.923076923076923,0.9499999952499999,0.09999999900000002,0.049999999749999996,0
