y_true,y_pred,prob_1-0,prob_0-1,prob_1/2-1/2
1-0,1-0,0.0,0.46352901435466487,0.5002371193858429
1-0,1-0,0.0,0.4575784104880332,0.505830692268699
1-0,1-0,0.0,0.45718836111852174,0.499750690261632
1-0,1-0,0.0,0.45942186677697405,0.498697076211176
1/2-1/2,1-0,0.0,0.4138296233395674,0.5201786124402241
1-0,1-0,0.0,0.4650272936947015,0.4985825330813702
0-1,1-0,0.0,0.4660157196684558,0.4970012897094575
1-0,1-0,0.0,0.45691626213297254,0.5064167978317067
1-0,1-0,0.0,0.4660137529027174,0.49671563823062703
0-1,1-0,0.0,0.4480762704918071,0.5042358951143198
0-1,1-0,0.0,0.45630744114723903,0.5001752725357567
0-1,1-0,0.0,0.46598839083478677,0.4966613594608254
1-0,1-0,0.0,0.46567405014537555,0.4977140544448175
1/2-1/2,1-0,0.0,0.46201544572429193,0.49754809086373336
0-1,1-0,0.0,0.4626757124222327,0.4972790131884246
0-1,1-0,0.0,0.46584834199377434,0.49653807086954493
0-1,1-0,0.0,0.4582706520279027,0.4992352618481132
0-1,1-0,0.0,0.4645388631829457,0.49663430448364376
1-0,1-0,0.0,0.4503387350959753,0.5031127570845516
1-0,1-0,0.0,0.4639186394791082,0.4998292638157562
0-1,1-0,0.0,0.45829183244308763,0.4992252566661735
0-1,1-0,0.0,0.45787272989143984,0.4994238521957405
0-1,1-0,0.0,0.46603383410403515,0.49682114628007157
0-1,1-0,0.0,0.46584299459795686,0.49653551897611936
0-1,1-0,0.0,0.46494479416170026,0.49653829505176234
0-1,1-0,0.0,0.45843544464831704,0.4991575100751875
1-0,1-0,0.0,0.4616599675502735,0.497698071653013
0-1,1-0,0.0,0.4636241501317734,0.4969223674938043
0-1,1-0,0.0,0.4627459273862281,0.4972512529977071
1-0,1-0,0.0,0.4526881401748222,0.5019488313584803
1-0,1-0,0.0,0.4568060850434639,0.4999344534871582
1-0,1-0,0.0,0.46037742614977517,0.4982611155008601
1-0,1-0,0.0,0.4565361839499454,0.5067513108024091
0-1,1-0,0.0,0.46401970367596573,0.4997215779054641
0-1,1-0,0.0,0.458196207211574,0.49927045529731645
0-1,1-0,0.0,0.4660036461214777,0.49704907520128166
0-1,1-0,0.0,0.4654505617066457,0.49803887234997446
1-0,1-0,0.0,0.4549278326299183,0.5081531891561192
1-0,1-0,0.0,0.46421721492058055,0.4995084772039413
0-1,1-0,0.0,0.4476519474143072,0.5142945114510262
0-1,1-0,0.0,0.4510480854685503,0.5027608587043143
1-0,1-0,0.0,0.4433903673602776,0.5065542736058667
0-1,1-0,0.0,0.4598820302547945,0.4984857067471332
0-1,1-0,0.0,0.44741082849760483,0.5045660852541559
0-1,1-0,0.0,0.4645899347830713,0.4966207872660296
1-0,1-0,0.0,0.4569591317392283,0.4998607881061913
1-0,1-0,0.0,0.46516048415860917,0.4984181523732866
1-0,1-0,0.0,0.4638593227014761,0.496841574039907
0-1,1-0,0.0,0.45633184152369544,0.506930613035668
1-0,1-0,0.0,0.45642503744884183,0.5001183734820334
1-0,1-0,0.0,0.4521695831561279,0.5105147332053626
0-1,1-0,0.0,0.46285951637506434,0.4972067419608214
0-1,1-0,0.0,0.4487238012319915,0.5039144611026858
1-0,1-0,0.0,0.4652683239189504,0.49828108479351685
0-1,1-0,0.0,0.46483276781011895,0.4965619168157776
1-0,1-0,0.0,0.44930882339185796,0.5036240080810839
1/2-1/2,1-0,0.0,0.46590611889445555,0.4973037458423373
1-0,1-0,0.0,0.4659237168636444,0.4972654133992775
0-1,1-0,0.0,0.45876045657364634,0.49900481713281125
1-0,1-0,0.0,0.46523071085475054,0.4983293456939773
0-1,1-0,0.0,0.46576459241433965,0.49650651929113504
0-1,1-0,0.0,0.4588854494688152,0.4989463392228451
0-1,1-0,0.0,0.4639884587793782,0.4967989073379982
0-1,1-0,0.0,0.4642625343226615,0.4967130416716424
0-1,1-0,0.0,0.4641830685353265,0.49673722264223885
1-0,1-0,0.0,0.4627233524983436,0.5010520296336155
0-1,1-0,0.0,0.4529869043151262,0.5018012648135918
1-0,1-0,0.0,0.4375820756192306,0.5093892896383971
1-0,1-0,0.0,0.46508929322414644,0.4985066234450746
1-0,1-0,0.0,0.4660291074797599,0.4969272543389685
1-0,1-0,0.0,0.4611245493778019,0.5025954843790479
1-0,1-0,0.0,0.4623229798177575,0.49742107218002146
0-1,1-0,0.0,0.46006886568619937,0.4984006178266641
1-0,1-0,0.0,0.465370362974899,0.4981473535647787
0-1,1-0,0.0,0.46019549852321984,0.5034626101313953
1-0,1-0,0.0,0.4540570055957074,0.5012740334775065
1-0,1-0,0.0,0.46158000530879656,0.4977322293037444
0-1,1-0,0.0,0.461434624156279,0.49779469802574683
0-1,1-0,0.0,0.44730122657108623,0.5046204510407798
1-0,1-0,0.0,0.4652649152473929,0.4982854797787359
1-0,1-0,0.0,0.4660034653856793,0.49669011386413625
0-1,1-0,0.0,0.46133413916718297,0.4978381398881447
0-1,1-0,0.0,0.46491543750971204,0.4965442381310428
1-0,1-0,0.0,0.45826844129643773,0.4992363063506462
0-1,1-0,0.0,0.4609695393541819,0.49799744628443393
0-1,1-0,0.0,0.46414902721117457,0.4995824668587003
0-1,1-0,0.0,0.4652454420988382,0.49831050517614567
0-1,1-0,0.0,0.46019482408313783,0.4983435120276444
1-0,1-0,0.0,0.46255372957875274,0.5012197764792707
0-1,1-0,0.0,0.46398802992829763,0.49679904685596915
1-0,1-0,0.0,0.46048881477279313,0.49821109025902066
1-0,1-0,0.0,0.4407399236178116,0.5078547007484445
1-0,1-0,0.0,0.4659859254192221,0.4966573082278501
1-0,1-0,0.0,0.45371823750346335,0.5014406925030293
0-1,1-0,0.0,0.4579467112544698,0.5055027117916279
1-0,1-0,0.0,0.44423004581751785,0.5061403363717332
0-1,1-0,0.0,0.46603417840859873,0.49686837755749286
0-1,1-0,0.0,0.4639830365452731,0.49680067245212994
0-1,1-0,0.0,0.4572252384414752,0.499733005738206
1-0,1-0,0.0,0.45025749043280006,0.5031530768010735
0-1,1-0,0.0,0.46582736234603966,0.4965285425268752
0-1,1-0,0.0,0.45864880356754295,0.499057171256086
0-1,1-0,0.0,0.4598733690083813,0.4984896619970039
0-1,1-0,0.0,0.46601881327522027,0.49673122532161756
0-1,1-0,0.0,0.46346864918925357,0.4969777333873765
1-0,1-0,0.0,0.46226785614605914,0.49744363614165127
0-1,1-0,0.0,0.4649330265941333,0.49654065528473584
1-0,1-0,0.0,0.4659510663570288,0.4972013453812737
0-1,1-0,0.0,0.46485534518836213,0.4987882936702742
0-1,1-0,0.0,0.4620221367609806,0.4975452989267854
0-1,1-0,0.0,0.4608087762133591,0.49806846529104654
0-1,1-0,0.0,0.46589613605291585,0.49656543893903027
1-0,1-0,0.0,0.46603272243633737,0.4968931544274839
0-1,1-0,0.0,0.46054810656821354,0.49818453823604936
1-0,1-0,0.0,0.45315706963702324,0.5017172805540323
0-1,1-0,0.0,0.4428715518245402,0.5068096007478397
1-0,1-0,0.0,0.46575293617412916,0.4965033005875985
1-0,1-0,0.0,0.45922215641580344,0.49878954080653853
0-1,1-0,0.0,0.461891285331118,0.5018649496245873
1-0,1-0,0.0,0.46598256562055884,0.49711709304980695
1-0,1-0,0.0,0.46058083632826335,0.5031050644287709
1-0,1-0,0.0,0.4655517069454219,0.4964754409274794
0-1,1-0,0.0,0.46603417701467587,0.4968684147755769
0-1,1-0,0.0,0.46520090813167275,0.4983672317518502
1-0,1-0,0.0,0.4621769257310927,0.49748105576033474
1/2-1/2,1-0,0.0,0.44664627525236833,0.5049451893756484
0-1,1-0,0.0,0.46590131500309295,0.49731389620337646
1-0,1-0,0.0,0.465684824512989,0.49769723516166714
1-0,1-0,0.0,0.44856300262505766,0.5039942895100715
0-1,1-0,0.0,0.4652617813468323,0.4964880254541842
0-1,1-0,0.0,0.4595280869846532,0.4986480705741868
0-1,1-0,0.0,0.46525169366194674,0.496489154363309
1-0,1-0,0.0,0.4448452765445903,0.5058365410607311
0-1,1-0,0.0,0.45928218822928335,0.5042998355012772
1-0,1-0,0.0,0.4562285016725785,0.5070211497028332
0-1,1-0,0.0,0.46339941197883094,0.4970028348552897
0-1,1-0,0.0,0.46579832365585216,0.49651727795656164
1-0,1-0,0.0,0.46451264587799485,0.4966413795094146
0-1,1-0,0.0,0.4622994028323698,0.49743071169115205
1-0,1-0,0.0,0.4657588863551881,0.4975773655447125
0-1,1-0,0.0,0.4608332148918493,0.5028693129497165
1-0,1-0,0.0,0.4594029381807779,0.5041898955347083
0-1,1-0,0.0,0.4479635940988124,0.504291816481203
0-1,1-0,0.0,0.4639274256926689,0.49681891145477786
1-0,1-0,0.0,0.46037842986646865,0.498260663907125
1-0,1-0,0.0,0.4653570404286523,0.49647932022392094
0-1,1-0,0.0,0.4557611207856609,0.500440391001774
0-1,1-0,0.0,0.4314415658528384,0.5123162809565762
1-0,1-0,0.0,0.460245228094087,0.49832072096013424
0-1,1-0,0.0,0.4581632041294398,0.5053092137404146
1-0,1-0,0.0,0.4646448216473378,0.4966066694701207
1-0,1-0,0.0,0.4641308392533722,0.49675344625528994
1-0,1-0,0.0,0.4630005566808762,0.49715219698950425
1-0,1-0,0.0,0.4612223393265768,0.4978867162001604
1-0,1-0,0.0,0.4608532078606771,0.4980487922945989
0-1,1-0,0.0,0.45485558466248593,0.500882283022799
1-0,1-0,0.0,0.4649758292201575,0.49864481234242763
0-1,1-0,0.0,0.4652621334027154,0.49648798672649597
0-1,1-0,0.0,0.4612694191663081,0.49786622978612954
0-1,1-0,0.0,0.4646929071978491,0.4989772850826586
0-1,1-0,0.0,0.46215115602379453,0.49749170436023377
1-0,1-0,0.0,0.4592206402063262,0.49879024438202446
0-1,1-0,0.0,0.4642512484133052,0.4967164376360832
0-1,1-0,0.0,0.4440414885008679,0.506233361553463
1-0,1-0,0.0,0.45649922644754737,0.5067837670806921
1-0,1-0,0.0,0.4593984661616106,0.49870788878817024
1-0,1-0,0.0,0.4522755633040345,0.5021528249466974
1-0,1-0,0.0,0.46107276093680344,0.4979520893536926
0-1,1-0,0.0,0.4418752660030713,0.5072988911843719
0-1,1-0,0.0,0.4306207933427595,0.5127010772401649
0-1,1-0,0.0,0.4597211581676552,0.5038991074204796
1-0,1-0,0.0,0.4644122920779483,0.49666926389152555
0-1,1-0,0.0,0.46099824340855416,0.4979848138813365
0-1,1-0,0.0,0.4543779269792891,0.5011164014153088
1-0,1-0,0.0,0.4636600856942493,0.4969097829241043
1-0,1-0,0.0,0.46303367186736205,0.4971395123909648
1-0,1-0,0.0,0.4587808572593457,0.4989952630825128
1-0,1-0,0.0,0.42814431742248743,0.513852106853938
0-1,1-0,0.0,0.4625191611072245,0.497341546056812
0-1,1-0,0.0,0.4629475637542706,0.4971725938109489
0-1,1-0,0.0,0.465991358427326,0.4966664441251074
0-1,1-0,0.0,0.46602313504068504,0.4967471619518144
0-1,1-0,0.0,0.4654754095626647,0.49647432461579066
0-1,1-0,0.0,0.4636084704699073,0.5001548033213887
0-1,1-0,0.0,0.46597677331188386,0.4971337687741246
1-0,1-0,0.0,0.4657707752444749,0.4965083251673529
1-0,1-0,0.0,0.46585184658835693,0.4974123602378459
1/2-1/2,1-0,0.0,0.45188840138752767,0.510752911028901
1-0,1-0,0.0,0.4616783777986181,0.49769022819181763
0-1,1-0,0.0,0.46603417471830727,0.49686847594641687
0-1,1-0,0.0,0.4612832887410313,0.5024454689806709
0-1,1-0,0.0,0.4655945938867413,0.4964779294280025
1-0,1-0,0.0,0.4630668172106524,0.4971268645159602
0-1,1-0,0.0,0.4490939097999687,0.5037307101884984
0-1,1-0,0.0,0.46370042932728783,0.4968957536135832
0-1,1-0,0.0,0.4627848319181555,0.500990940212996
1-0,1-0,0.0,0.4600327932839794,0.49841701093385576
0-1,1-0,0.0,0.4552250737894641,0.5007016430846992
0-1,1-0,0.0,0.46183320207517176,0.49762458721490105
1-0,1-0,0.0,0.46554841004860575,0.49647530924756056
0-1,1-0,0.0,0.4593563908031052,0.4987273450109566
1-0,1-0,0.0,0.45858520998194385,0.4990870383567361
0-1,1-0,0.0,0.4644502257701371,0.4966585783375651
0-1,1-0,0.0,0.4649325440761461,0.49654075269830167
0-1,1-0,0.0,0.45789869255694454,0.4994115128867262
1-0,1-0,0.0,0.464888019831956,0.498749683682662
0-1,1-0,0.0,0.45782759449865623,0.5056089504330673
1-0,1-0,0.0,0.4476350844823895,0.5044548301478026
0-1,1-0,0.0,0.4660197367055224,0.4967343870766836
1-0,1-0,0.0,0.4653867257750439,0.49647740263099627
0-1,1-0,0.0,0.46584028715936504,0.4974340751336285
1-0,1-0,0.0,0.46095722465540406,0.49800287040813507
1-0,1-0,0.0,0.4659529872788137,0.49661394781872886
0-1,1-0,0.0,0.4555309564457486,0.5005524395789905
1-0,1-0,0.0,0.4523691249962271,0.5021065445943077
0-1,1-0,0.0,0.4410426846659136,0.5077066778575009
0-1,1-0,0.0,0.4397967384448258,0.508314878448182
1-0,1-0,0.0,0.45739123335031856,0.49965350100559525
1-0,1-0,0.0,0.46088347221748044,0.4980354115400644
1-0,1-0,0.0,0.44994167802822693,0.512390679281607
0-1,1-0,0.0,0.46458783396720466,0.4990972058511586
0-1,1-0,0.0,0.4660187846549368,0.4967311291360174
1-0,1-0,0.0,0.45967831702383055,0.4985789762033728
1-0,1-0,0.0,0.45984503291918344,0.5037854793767577
0-1,1-0,0.0,0.45888515282176007,0.49894647784114887
1-0,1-0,0.0,0.4559430835169146,0.5003519515776608
1-0,1-0,0.0,0.46596326662537757,0.49662574113767854
0-1,1-0,0.0,0.4179903693455122,0.5184007236274482
0-1,1-0,0.0,0.4638718107893504,0.49683739221459616
0-1,1-0,0.0,0.4475957163605597,0.5044743625900379
1-0,1-0,0.0,0.4619867723071925,0.4975600688967613
1-0,1-0,0.0,0.462941015593254,0.5008350113975727
1-0,1-0,0.0,0.4555724117743765,0.5075938554510669
1/2-1/2,1-0,0.0,0.4531510338443053,0.5017202586460913
1-0,1-0,0.0,0.46443374138982835,0.49666320069427233
1/2-1/2,1-0,0.0,0.46550159227656523,0.49796798843008955
1-0,1-0,0.0,0.4583267609465885,0.4992087647818455
1-0,1-0,0.0,0.4493781206450557,0.5035896031225281
0-1,1-0,0.0,0.4630826162108182,0.4971208530565723
1-0,1-0,0.0,0.4631583698996017,0.5006161270053161
0-1,1-0,0.0,0.4619912766514514,0.49755818579691646
0-1,1-0,0.0,0.4636791696975184,0.49690313334208647
