PC1,PC2,PC3,Result
2.35342798229602,-0.24709801621788763,1.0750176173786063,0-1
0.12760572307134035,-0.09925596336756355,-0.33498444695865387,0-1
-1.3046067388109701,0.27626961007001755,-0.6904839834206759,1-0
0.34609980589331146,-0.8620076016811742,0.46197469549062015,1-0
2.5400827001726016,0.11915831749081915,-0.6868291260239199,0-1
-0.914334751705485,-0.12274695179079244,2.536801584074126,0-1
0.5398478641571028,-0.41258190332384037,1.6656809759124327,1-0
0.29635360030733165,1.1117146398303341,0.5844840160523557,1/2-1/2
-1.0706901233493114,0.19252498450727432,-0.679540889566834,0-1
-0.24927844633873505,-0.4272680148115908,-0.45418167385416663,1-0
0.9569996055365486,0.05366133841299993,-1.2225067078567502,1-0
-0.6194630045696382,-0.5227890832702474,0.012428500905413259,0-1
-0.9983234893933244,0.5598348130149075,-0.3590794903932144,1-0
-0.5893070347610764,-0.1683653432120702,0.4761515392372178,1-0
-0.323237770737368,-0.004417157323649528,-0.09708996417719425,1-0
-1.0949396931060345,-0.02590195143525977,-0.02343237996944298,0-1
-1.5091885058022878,-0.18757974094322666,0.8529144685643077,0-1
0.9794332573285266,0.24505525124392713,-0.5089484868661507,1-0
4.487611151116166,-1.7746050183560715,-1.5671116144190127,0-1
-1.4718900395736492,0.830436430836838,-1.4621644132554505,1-0
-0.3380490558725168,0.06148925215553946,0.19110519290811165,0-1
-0.014199342329368196,-0.05549663345354865,0.660472950739276,0-1
-0.5716272655874015,-0.003097512145841228,-0.7367897624342835,0-1
-0.6248701834820785,0.00507617760125654,0.09880948301393702,1-0
1.07573875653347,0.6597157304766254,-0.7348315453018698,0-1
-1.3272046458437385,-0.16784739255343067,-0.3459221233430208,0-1
1.662424212787171,0.3030792046875244,1.91271593149519,1-0
-0.5310503468100479,0.4592675226777089,0.7040055224991291,0-1
-1.9864677013410905,0.06844928729124454,0.9158153511554203,0-1
1.5014409113292408,-0.9188351233033517,-0.5210538791675283,0-1
-0.967230283433615,0.08507916144018816,-0.647780035957561,0-1
3.5304308283247225,0.3292072059475473,0.6023861733440118,0-1
-0.2900471126240073,0.30198274849996104,0.22092438004876022,0-1
1.890345539405392,0.11917927769452871,0.3288468091548154,1-0
0.6966072458546011,0.1916652912680705,0.7721847815266418,1-0
0.3125821466961115,0.17193446163491785,-0.8755613245358849,0-1
0.25377992692751145,-0.2433423204052089,-0.5194948381055492,0-1
-0.6926814798394876,-0.3006241382892144,-0.3499195196143422,0-1
1.5343166788952387,-0.20677526470766275,0.8928891083404972,1-0
-1.7749602100347674,0.2843901565287789,1.6663013739987553,0-1
2.759713655619429,-1.9123304202754676,-2.2244751758262633,0-1
-0.1764346373629085,0.08293674178757394,-0.3854423893021875,1-0
-0.35233443106649015,0.2380992068170325,-0.3957992976559394,0-1
2.3840978087832023,0.2787967901982354,-2.623398272403085,1-0
2.572144356051839,0.5730160638714391,0.6168299747284571,1-0
-0.7136496185699016,0.5074473635488206,-0.3526565440666822,1-0
-0.9144458197395431,-0.733380944828041,1.0643840277067116,1-0
1.403886668000032,0.21578787200215752,-0.4565141047665972,0-1
-0.18651421912221286,-0.4715062626911781,0.831815402342826,0-1
-0.36870963569412557,0.13459497674147072,-0.13470343441548477,1-0
-0.7888213692716303,1.0216288886669127,-0.11793648234968539,0-1
-1.4437779523581864,-1.4580011078533097,2.008814428717561,1-0
-2.1646458411099663,-0.5492882121860301,0.4374822145804022,0-1
-2.3811077880965525,0.4138745539272729,-1.2203548859315918,1-0
2.356367570895162,-0.15004579922401695,-1.1077558900713966,1-0
-2.3997035693422255,0.6165962703013468,-0.7032664418296384,1-0
-0.5820625621067835,0.8684582828734518,-1.0059902052758947,0-1
1.7520422330922492,-0.21334394193135564,-0.5230083507902844,0-1
1.592392130839845,-0.8213263775993409,1.4693860614608258,0-1
0.5257410344805888,-0.08883145346250938,0.48437356190164776,0-1
0.6681230358640703,0.6644397859971004,-0.3823077932141386,0-1
1.9079531915812205,0.18481828758905458,-0.900191497839454,0-1
1.4266786136609806,0.18680748359105193,-1.2897240804213745,1/2-1/2
0.8856889743347358,0.9682703379900001,1.34283231386025,0-1
0.5913649201815955,0.11171845818375492,-0.2511284003304528,1-0
1.8189353779553565,1.7406732223368828,-0.975203019341669,0-1
-1.367788232177772,-0.0235884601230227,-0.7957193223031471,1-0
-1.645263213408703,0.05123754212359951,-0.18171129831838487,1-0
2.1025451449191634,0.16662561733438253,0.9832706348291388,0-1
2.686658286862466,-0.15945361334261512,1.1635944184394706,1-0
-0.3951210187594571,-0.33806660628279755,0.8928106671066772,1-0
-1.9638055662762655,-0.13986297922892665,0.0536307659196604,1-0
2.6785226936104274,1.1493206608178412,-0.5464039942035398,0-1
-0.3232233473377987,0.015508606910691091,-0.09387056311264065,1-0
1.0252843167136827,0.04737674928211555,-1.3737951802434856,0-1
0.32080907472574227,-0.09256517578194061,-1.2633109182028879,1-0
1.080818836770261,0.23668021122440083,1.1876587332417898,1-0
1.4315899322654366,-0.9265650856357837,-0.8525289625033435,1-0
1.2574926455642617,-0.5305445170058083,-0.9616476343230642,1-0
0.552795796832033,0.2475269828733059,-0.015825203761809455,1-0
-0.6535141964280028,-0.10059193779773457,-1.9047231150665414,1-0
-2.1157375148088513,0.22801002382130203,-0.9571295544712898,1-0
-1.8735639789582923,0.27887649286065563,-0.5138706405257355,1-0
0.3699832686642529,-0.17584160079292332,1.5300058568822836,1-0
-0.8803975134949126,0.1420150835677078,0.581344948768042,1-0
3.0192974410184488,0.2361656687707223,1.370769224121222,1/2-1/2
-1.424356521639917,-0.0850017739097122,-0.7949614224748144,0-1
1.3880681691381929,-0.2690824489949247,0.7730784445022075,1-0
-3.872878945109868,1.0695387852390035,-0.1456052570791946,1-0
-0.7873086847926205,-0.6202187088156873,-1.3453063270039185,0-1
-0.9841025512032872,-0.08927708534899648,0.4948542770613577,0-1
-1.578024458022591,0.10810226349692868,-0.597329481298684,1-0
-1.0127458365328392,-2.0855484228897736,-1.1962386059246797,1-0
-2.910184960780224,-0.751293545390395,1.4385913903815906,1-0
-1.9559403363738328,4.129139293452326,-1.249387592839447,0-1
0.6079584821021744,-0.8917265079900625,0.2016353225644789,1-0
-0.7062657821490711,-0.18061427337881186,-0.3966310700614741,0-1
1.1160282770305892,0.0834018301446308,0.7441111251455288,1-0
1.3956207889341896,-0.030717662446529355,-1.5250850621442404,0-1
0.7546536744503552,3.8032366565685813,1.0704923574016234,1-0
0.48074162918024677,-1.3694695643339776,-2.59897071291975,0-1
0.603520116946872,2.0512810960112513,-2.0690124985769414,0-1
4.430467565024116,0.975495581744955,0.3307749558165031,1-0
-1.4127476740046718,-0.559470554405695,-1.1486186778933236,0-1
-0.5030784268264745,0.7868956151234954,1.7132862260348285,1-0
1.242688236957672,0.05366913806545273,-1.413857114943461,0-1
-1.6679330284674385,0.6324229311744783,0.397347004704086,0-1
-0.2152414116341392,-0.6183742068643969,0.5387550279393007,0-1
0.09138125596751127,-0.24938954906038074,1.2273320276647837,1-0
-0.7052862696613884,0.6895701321790523,-0.5308406527444716,1-0
-1.395204537849532,-0.32850836652301396,2.8004453946617303,1-0
0.32955537826276887,0.4857710580644868,-1.9956598301029285,0-1
-0.7615861882262233,-0.026216198388946326,-0.0864718447358273,1-0
-2.1529003063500376,-0.3261178689808753,-0.6276050689628269,0-1
-2.480765347670741,0.48278559096563056,0.251999004571316,0-1
-3.8270626151902367,-1.3258849952713,-0.8850419128994272,1-0
-0.12895974961570542,-0.14653251060058267,-0.2941501661417904,0-1
4.696617562627833,0.10052745697861487,0.6197899033001729,1-0
2.2676989375955965,0.711942662106748,0.834191152329332,0-1
0.9598701717234573,-0.12157722678706412,-0.7705930774513126,0-1
-0.3342855934443204,-0.36254234691171067,-0.22159837058132048,1-0
0.43270659581908116,-0.19916385596555025,-0.4774751495139698,1-0
-2.683431378460459,-0.1738095908458965,-0.3653600782094243,0-1
-2.3957338819003926,-0.21579188214907494,1.221923403010979,0-1
0.9128955175528836,1.0055049353114902,1.618451597612585,1/2-1/2
2.619859780334444,-0.11692688904345734,2.4194186721266338,1-0
1.436055688987133,-0.04851471688484371,0.7996782305783025,1-0
1.4442009468485033,1.4915739656488145,-1.0133609773488068,0-1
4.017061217021025,-2.1374138467903285,0.11156639187529133,0-1
1.7133710762345495,0.4231478835865434,-0.41277636847857413,0-1
-0.2217123305685851,-0.12564015635483589,-1.3722017316745674,0-1
0.32088806825214794,0.5253708909818345,-1.987618550585822,0-1
1.6885182810619774,0.33737397455629914,0.8143750065528496,0-1
-1.8848700110515606,0.17236346825878499,-0.8036971675761517,1-0
-2.0532675624011225,-1.3732144048059018,1.107419544945391,0-1
-1.1557261172540352,0.21739912393847327,-0.45339638842309526,1-0
-0.05610724820873756,0.22454996819112474,1.331839768810053,1-0
-0.003138374905877819,-0.1622132420084447,0.4350719031353142,0-1
-0.19454676642888336,0.5703355553641805,0.5210125721433233,0-1
-0.7024125516149451,-0.5322448892352262,1.4002681594576567,1-0
0.4113965139607656,4.944858285765663,-1.5647995176582705,0-1
1.5138390581937466,-3.7505352660805067,-3.179213050902616,0-1
-0.9998510152156622,-0.06810577942889359,0.3638840566612973,0-1
0.4933809936019414,-0.5235162885821923,1.6565222804875281,0-1
-2.6621155904854703,1.1060360241635712,0.3183648751324271,0-1
0.7655641831169866,0.08892908391741437,1.1546504471277184,1-0
0.5335987609388243,0.2870699350885806,-0.8300205039545087,0-1
-0.22817793964613453,-0.0864725137859646,0.28378767032443886,1-0
2.461840537838377,0.12320490278272474,0.4275654653755223,1-0
2.4457327675197997,0.13099966522161008,0.5692390734342638,1-0
-0.15924532104851183,0.44464308407820463,-0.5362543657869934,1-0
-2.590302586284725,-0.1912873666404959,0.438433565249837,1-0
1.3816337769967963,-0.10936999254739,-0.8483132307692643,0-1
0.9841692008501155,-0.18869692018597148,3.8845249025013735,1-0
1.5609584942588997,-0.6657410256069984,0.12678973214057557,1-0
2.585006551794704,0.22238999653976194,-0.060461691414115094,1-0
1.622804494132141,-0.061085279127824695,-0.19922806766664625,0-1
-0.42663445233215935,0.0907630470685496,-0.7490089497496301,0-1
-1.6508645640722241,0.9266918352026337,0.8538155559242285,1-0
0.001853082785114601,-0.29839054092123096,0.9615860003000195,0-1
-1.4700567367466213,0.5792248983335302,0.28267015695628755,1-0
-2.1626047465976397,-0.2369826445397476,0.21285939380361296,1-0
1.1509349017489405,0.5111052541627142,0.9440472995181929,1/2-1/2
-1.4320376516061757,0.21815849731154147,-1.9121278116139921,1-0
-1.6551516421535608,0.32129032047855544,-1.8532923171611186,1-0
-2.755990177868123,-1.599366046910488,0.9288929649181279,0-1
1.9933451092179013,-0.1411234384941593,0.6107156837710154,0-1
1.256836254684511,0.1961087866526256,-1.599551272730648,1-0
-0.7012030681995046,1.5479321121948675,0.29403807388852515,0-1
0.16624722966455005,0.11558105076863599,-1.4751861513184628,0-1
1.8857226887923226,1.6310671316081764,-0.04396028747214413,0-1
0.8679238893405282,0.4048820033774356,-1.5609892818847635,1-0
0.7329268699380084,-0.6771916694595325,0.07534415886583938,0-1
-0.4798417800220387,0.531587152049377,-0.18687778332103788,0-1
-0.897334888610972,0.511845620025916,0.5069798622015236,0-1
-0.11567362333365329,0.8775617485959819,2.4789626519111825,0-1
