Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.5155,0.25430235466516243,0.34469601645174164,0.34469601645174164,0.41152612714582154,0.6771166364395063,0.6553039831066888,0.322883363478969,0
