Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.503,0.35558857885798184,0.35696231404665585,0.35696231404665585,0.4006647754261119,0.679958495741294,0.6430376855276783,0.32004150417718136,0
