y_true,y_pred,prob_1-0,prob_0-1,prob_1/2-1/2
1-0,1-0,0.4828513070772341,0.4908424897288584,0.02630620319390766
1-0,1-0,0.47482943156403906,0.5136848839105358,0.011485684525424807
1-0,0-1,0.5324334775100775,0.43212570023793734,0.035440822251985304
0-1,1-0,0.42466270213969853,0.4722243882262652,0.10311290963403631
1-0,1-0,0.4692387031974366,0.5175088493255052,0.013252447477057982
1-0,1-0,0.3769147366873148,0.6094740016380994,0.013611261674586093
0-1,1-0,0.4473882672401628,0.5130278364200093,0.039583896339827666
1-0,1-0,0.4625943815686684,0.48499613323572893,0.052409485195602235
1-0,0-1,0.5167886694884191,0.4515093593222437,0.031701971189337444
1-0,1-0,0.4443873262524422,0.547229244143951,0.008383429603607401
0-1,1-0,0.4831611676710351,0.507479852726818,0.009358979602147105
0-1,0-1,0.5180384632402314,0.4722250147684522,0.009736521991316784
0-1,1-0,0.46679337369221646,0.5230838648978476,0.010122761409935557
1-0,1-0,0.4801164324814759,0.5118764579411873,0.008007109577336757
1-0,1-0,0.4695856294627916,0.5215852373510573,0.0088291331861508
1-0,1-0,0.46735292860538574,0.50008517605223,0.032561895342384184
1-0,1-0,0.3297228035706982,0.6381957489986012,0.032081447430701224
0-1,1-0,0.4752405345954354,0.5106749197599258,0.014084545644638655
1-0,1-0,0.3663355227617079,0.5578184974764506,0.07584597976184082
1-0,1-0,0.47688530371156224,0.5150570732843253,0.008057623004112007
1-0,0-1,0.49741762296268827,0.4568953637342732,0.045687013303038454
1-0,0-1,0.5035403518826033,0.48098656037257453,0.015473087744822537
0-1,1-0,0.4588324527498355,0.474433147721923,0.06673439952824176
1-0,1-0,0.48227053958197547,0.508014593184329,0.009714867233695945
1-0,1-0,0.4571182640587109,0.5289239919428553,0.013957743998433383
1-0,1-0,0.47272736288481365,0.515820274133404,0.011452362981781965
1/2-1/2,1/2-1/2,0.2726208845650025,0.2904042937575213,0.43697482167747614
0-1,1/2-1/2,0.11521439682029204,0.2176712105792955,0.6671143926004128
0-1,1-0,0.47540531679273235,0.48954120449633565,0.035053478710932215
0-1,1-0,0.46083113855840485,0.5138561860106592,0.025312675430936224
0-1,1-0,0.4278935478274338,0.5603061096278285,0.01180034254473824
1-0,1-0,0.37509201295433203,0.5647101190851863,0.06019786796048151
0-1,0-1,0.5089890077905646,0.4771645256423839,0.01384646656705189
0-1,1-0,0.463069089860793,0.4855608878625705,0.05137002227663638
0-1,1-0,0.4895519774089976,0.496514228121594,0.013933794469408409
0-1,0-1,0.5253729677367616,0.4643009062269394,0.01032612603629919
1-0,1-0,0.45219526843419744,0.5405585696216421,0.007246161944160954
1-0,0-1,0.526405666776062,0.46838407333469495,0.005210259889242294
0-1,0-1,0.5711643609996462,0.4152207278052003,0.013614911195153921
0-1,0-1,0.48732661518819803,0.4871496070324254,0.025523777779376353
1/2-1/2,1/2-1/2,0.11140928482126614,0.1315939636917783,0.7569967514869563
0-1,1-0,0.48561887220798383,0.49943117317369806,0.014949954618319031
0-1,1/2-1/2,0.10749173309850549,0.1187629846377577,0.7737452822637365
1/2-1/2,1-0,0.37278882388885487,0.3916663380171634,0.23554483809398205
0-1,0-1,0.4947392000035085,0.4887397130201787,0.01652108697631301
0-1,0-1,0.511700487287721,0.4578300588846774,0.030469453827601398
1/2-1/2,1-0,0.4148170971768986,0.432380348416732,0.1528025544063695
1-0,0-1,0.49385221229904364,0.49332939098318546,0.01281839671777067
1-0,1-0,0.4799507811029247,0.5088103745198257,0.011238844377249799
0-1,1-0,0.470117404710881,0.4727293743427555,0.05715322094636365
1-0,1-0,0.2141639924821615,0.7853718502002042,0.00046415731763450543
0-1,1-0,0.45368654459567226,0.5388259173695404,0.007487538034787253
1-0,0-1,0.46907479277282416,0.39596772005130193,0.13495748717587397
0-1,1-0,0.47522301809304096,0.512117161050398,0.012659820856560961
1/2-1/2,0-1,0.558883104030107,0.4064160710916888,0.034700824878204174
1-0,0-1,0.5005323859408068,0.47154470051959707,0.027922913539596583
1-0,1-0,0.47999141809285545,0.48210161326156126,0.037906968645582906
0-1,0-1,0.5036325287847393,0.4883047064322536,0.008062764783007503
0-1,1-0,0.46626952688874584,0.5235338204698589,0.010196652641394898
0-1,1-0,0.4841182963214041,0.5073966249508998,0.008485078727696415
0-1,1-0,0.4752266709381804,0.5097219557525364,0.015051373309283411
0-1,1-0,0.48186824406310175,0.5059059476695625,0.01222580826733578
1-0,0-1,0.5032255074342408,0.4823160749607321,0.01445841760502743
1-0,0-1,0.4957655506696814,0.48591275963490754,0.01832168969541087
1-0,1-0,0.42178733806225677,0.5699984557761989,0.008214206161544375
1/2-1/2,1/2-1/2,0.02044258306598309,0.037116033753653646,0.9424413831803627
0-1,1-0,0.4628803833906449,0.5270932027640646,0.010026413845290702
1-0,1-0,0.4888634748664885,0.5029997307213507,0.00813679441216096
0-1,1-0,0.47755286603951763,0.4879785321130746,0.034468601847407805
1-0,0-1,0.5161795395926317,0.4556972696756135,0.02812319073175477
1-0,0-1,0.41578860649356225,0.334600267287305,0.2496111262191326
1-0,1-0,0.4803319846696484,0.5118423895296661,0.00782562580068564
1-0,1-0,0.4888270292351049,0.5001377843044558,0.011035186460438762
0-1,1-0,0.2874080244003817,0.5487945447964364,0.1637974308031827
1-0,1-0,0.4597382415693232,0.5134520589120938,0.02680969951858323
0-1,1-0,0.4811663370174363,0.5093713537931427,0.00946230918942085
0-1,1-0,0.44813949262518227,0.5441592711202266,0.007701236254591129
1-0,1-0,0.31960740520186454,0.617443842413981,0.06294875238415458
0-1,1-0,0.4599245606489391,0.5301041460510789,0.009971293299981546
1-0,0-1,0.49498702556498775,0.48357397912392086,0.021438995311091526
1-0,0-1,0.5986200589961509,0.3838526817237061,0.0175272592801429
0-1,1-0,0.27464728988103926,0.7224941558884396,0.002858554230520346
1-0,0-1,0.4840763637256862,0.434380141650502,0.08154349462381179
0-1,0-1,0.4421589779038811,0.43513868726756627,0.12270233482855279
0-1,1-0,0.4541762462369298,0.5270443279358439,0.01877942582722592
1-0,0-1,0.5212029791886417,0.4508773421876248,0.027919678623733284
1-0,1-0,0.4128090723673677,0.5106826677576246,0.07650825987500713
0-1,0-1,0.5668093654422953,0.4273946524178358,0.00579598213986863
1-0,1/2-1/2,0.15476639191578279,0.18490327596139336,0.6603303321228239
0-1,1-0,0.4280399870743816,0.5589991346878805,0.012960878237738177
0-1,1-0,0.47037634672062917,0.4892008115590066,0.04042284172036438
0-1,0-1,0.6712078799655696,0.3270407015496706,0.0017514184847604998
0-1,1-0,0.4314073302913516,0.5092823286166283,0.0593103410920203
0-1,0-1,0.5167898520295792,0.43762647670957827,0.04558367126084229
0-1,1-0,0.301555849867969,0.6802182770618519,0.018225873070178936
1-0,1-0,0.2465359722747271,0.7491248501657332,0.004339177559539732
1-0,1-0,0.4268947254234291,0.5643352269473169,0.008770047629253996
0-1,1-0,0.47565716832759825,0.5139449278765064,0.010397903795895697
0-1,1-0,0.4355974891015277,0.5547896300502557,0.009612880848216704
0-1,0-1,0.5018844727160944,0.4838646746880482,0.01425085259585719
1-0,1-0,0.4551065559056161,0.5326144015454953,0.01227904254888883
1/2-1/2,1/2-1/2,0.28774005441900563,0.32371641330127787,0.3885435322797165
0-1,0-1,0.7096794987316574,0.288881001594963,0.0014394996733795233
0-1,1-0,0.4014286216744799,0.5805404757889194,0.01803090253660044
0-1,0-1,0.4709729166634486,0.45088937812493446,0.07813770521161703
1-0,1-0,0.4557352988300219,0.5302763511296147,0.013988350040363043
0-1,1-0,0.4853846288930238,0.503727761385796,0.01088760972117993
1-0,1-0,0.48242835233028697,0.5032553512089142,0.01431629646079799
0-1,1-0,0.4275203863932709,0.4483462002384946,0.12413341336823484
0-1,0-1,0.5081167753573674,0.47412491616140395,0.017758308481228953
1-0,1-0,0.4404222129408803,0.5519409946157294,0.007636792443389967
0-1,1-0,0.3536370018458287,0.3989376416403447,0.24742535651382627
1-0,1-0,0.45115427369595057,0.5274671898650162,0.021378536439033008
1-0,0-1,0.5357475382597906,0.45239099019690354,0.011861471543305647
1-0,1-0,0.4693880501216371,0.5224972419172471,0.00811470796111524
1-0,1-0,0.48218172139956855,0.48976545424369194,0.02805282435673922
1-0,0-1,0.5063518619371518,0.4810050350347788,0.012643103028069482
1-0,1-0,0.44328378155976517,0.5269584803537385,0.029757738086495976
1-0,1-0,0.470695072361277,0.5196079416015695,0.00969698603715307
1/2-1/2,1-0,0.41562216856556855,0.4280369415944714,0.1563408898399602
1-0,1-0,0.4244961818615738,0.5634345954822797,0.012069222656146815
0-1,1-0,0.39037941305302865,0.5959724208328779,0.013648166114093625
0-1,1-0,0.46256827743066065,0.49331652770448636,0.044115194864853075
0-1,1-0,0.34542751013920864,0.5475099237124603,0.10706256614833055
1-0,0-1,0.4861785910603123,0.48011493320216675,0.03370647573752108
0-1,0-1,0.4950726657000992,0.4746938347281034,0.030233499571797526
1-0,1-0,0.46316791458767237,0.5225191860308344,0.01431289938149354
1-0,1-0,0.3802331951218163,0.6128202689271279,0.006946535951055007
1-0,0-1,0.5361645756124175,0.43079000881484486,0.03304541557273752
0-1,1-0,0.47150278958174685,0.5197197732981476,0.008777437120105579
1-0,1-0,0.48146203069568605,0.4958006022682219,0.022737367036092165
0-1,1-0,0.46538912906859786,0.5260809387557719,0.008529932175630304
0-1,1-0,0.4586429284799268,0.5265018355691284,0.014855235950944692
1/2-1/2,0-1,0.4645980380475817,0.4496434226688092,0.08575853928360896
1-0,1-0,0.48523400582485665,0.4995765708936891,0.015189423281453979
1-0,1-0,0.4795705726435172,0.5055943594042821,0.014835067952200479
0-1,0-1,0.5486784892091735,0.4111657648857754,0.0401557459050505
0-1,1-0,0.45691736716578873,0.5142382712407343,0.028844361593476992
1-0,1-0,0.45776756341616165,0.5340424487286473,0.008189987855191238
0-1,1-0,0.34760044131550827,0.6410670256513374,0.011332533033154667
0-1,1-0,0.43470503398179805,0.5304083535361728,0.03488661248202957
0-1,0-1,0.4781544497987763,0.4533517559809947,0.06849379422022925
0-1,1-0,0.36322194675872055,0.3707682411303767,0.2660098121109029
1-0,1-0,0.4750371304067144,0.49512117943313283,0.029841690160152878
1/2-1/2,1/2-1/2,0.1960849597185879,0.21336653453578605,0.5905485057456258
0-1,0-1,0.5140260730683931,0.44865339210401645,0.03732053482759059
0-1,1-0,0.4680573749569658,0.482625752292894,0.04931687275014064
1-0,0-1,0.49388461340662393,0.472917379166769,0.03319800742660741
1-0,0-1,0.4722010052321046,0.4697364997771421,0.05806249499075343
