PC1,PC2,Result
-0.3328128281302241,0.03267225312899533,1-0
0.19444127542180656,-0.042466675826799666,0-1
-0.5552703239840678,-0.038587174923817885,1-0
0.05970677127807389,-0.04863607126096893,0-1
-0.37438653850801995,0.003892611698914583,1-0
0.03030046874103043,-0.012306902594972621,1-0
-0.2239517529545746,0.10197182553207096,1-0
0.12026072581211644,-0.03524305469019011,1-0
0.25416132335931896,-0.04604007522201946,1-0
0.18559994212060216,0.06311701558642796,1-0
0.11985069681592153,-0.05557718379077034,1-0
0.12206390699314573,0.005475263680318532,1/2-1/2
0.06605158866571859,0.01819812446948968,0-1
0.3117435251426941,0.16059679547813846,0-1
-0.03730421422592389,-0.09268421512476505,1-0
-0.047846576561847765,0.08417364565284091,0-1
-0.2606794348387659,-0.07612136571941985,0-1
-0.2770960816773287,0.10806173258216378,1/2-1/2
0.22764787138557585,-0.14724553362738352,0-1
0.1631917083615303,-0.18749377513739035,0-1
-0.027267897805414387,-0.019172200931377517,1-0
-0.3672648849374178,-0.010688258222519481,0-1
-0.334644525654011,-0.007327026465971498,0-1
-0.07058272988405745,0.011872592229029227,1-0
0.20532076879667416,-0.09805361526908857,1-0
-0.027114915719341104,0.007944839385894381,1-0
-0.2959506885923753,0.12323841360802659,0-1
-0.23829812424317653,0.0905759279729628,1-0
0.027394839306072005,-0.03198318618944826,0-1
0.23413286024994795,-0.10801824715888812,0-1
0.11801730740364136,-0.11594250946457899,1-0
-0.10738207042864678,0.06975013591227794,0-1
-0.2834065547460266,-0.08000581862288554,1-0
-0.024540241862062384,0.10177709487888986,0-1
0.0015455301167613955,0.018091733789773745,1-0
-0.04581707304927074,-0.04423522326846421,1-0
0.41504917467940583,0.10248479095214452,1-0
-0.3833387181045242,-0.04957182090087099,0-1
0.30968688101094277,0.039855917627937026,1/2-1/2
-0.22229566142856094,-0.10008738170156772,1-0
0.046744695840721606,0.013271924459107659,0-1
0.060091954489781885,-0.055451507187810764,1-0
-0.10105393370374671,-0.0383085724087235,0-1
0.5354030220976116,-0.2271543839352023,1-0
-0.04612492581861538,-0.09162297843245251,1-0
-0.2461452723030031,0.003721578836699546,1/2-1/2
0.043817297279906464,-0.012881995286495099,1-0
0.008621527412566499,0.01727349608726364,0-1
-0.030613145098230765,-0.05280075177447992,0-1
0.061241835129363875,-0.08241542898765952,1-0
-0.05692761846565264,-0.00946308425390091,1-0
0.32783552884924805,-0.05592996154864367,0-1
-0.26842616648881135,-0.014924027105435764,1-0
-0.1440292388454788,-0.00031658295623462895,0-1
0.010367852849291537,-0.05040334724463419,1-0
0.3104425001963398,-0.10211167625658904,1-0
0.1729615497826963,0.14834442244245108,0-1
0.2800249326277009,0.26621993931684174,0-1
-0.41155973068112667,0.027507638485672392,0-1
0.5387246624852706,0.06255188397407735,1-0
-0.05604373392877904,-0.11058599624113763,1-0
-0.4671666657697233,-0.01452087849218879,1-0
0.01820908007392641,0.02310371317734211,0-1
0.2726607500887175,0.07724069601767972,0-1
0.05608071897608513,-0.014364235909888987,0-1
-0.13694999685623288,-0.10930125559734899,1-0
-0.4774572719401886,0.0006818508692833236,0-1
-0.2508231903056064,-0.023167110868061835,1-0
0.21319176196433687,0.09040788783053663,0-1
0.046935247311842065,-0.04046214955781584,0-1
-0.04163191312287784,0.11700948495656557,1-0
-0.3854962319249814,0.07187863124909816,1-0
-0.7342943980236166,-0.07300009826733796,0-1
0.10852604605506744,-0.1277762584025884,0-1
0.026294321690445432,-0.13963489921738373,1-0
-0.2120531522583876,-0.04060626129205412,0-1
0.326713867467723,0.05827607868312293,1-0
0.02734025291889819,0.2590335334587459,1-0
-0.23553396071274268,-0.031216868114962215,0-1
-0.21574842848564924,-0.03359142881387214,0-1
0.24048507749893955,0.06796513968842524,1/2-1/2
0.5541070708111628,-0.006570716926812992,0-1
0.2191688331570134,0.06305276883699518,0-1
-0.7398513643571547,-0.025817479186562714,0-1
0.45424270205003414,-0.12996988835618722,0-1
0.04485529335963345,0.00691353245070031,1-0
-0.025398098395624347,0.034449748326887214,0-1
0.16886496180927835,-0.06679310528549144,1-0
-0.4144622803936615,-0.1756096695846111,1-0
-0.11429138377493142,-0.11147410811108394,0-1
-0.06998070936789802,-0.007990981303436007,1-0
0.13080862461237575,0.10584578468978698,1-0
-0.02570328101358854,-0.09373080343978565,0-1
0.18579694859464702,-0.0485433532625969,1-0
0.16629648903097427,0.08855937663192606,1-0
-0.24281020750925653,0.023680805831295365,0-1
-0.5117284496881396,-0.04230952809575485,1-0
-0.10862188510781645,0.04962046642751253,1-0
0.10122330641310107,-0.06699168807142158,0-1
0.019905212901039415,0.08352987788319483,1-0
0.14349641004514813,-0.050736850536739625,0-1
0.16346632385494442,0.04822748116276229,1-0
0.07627880167352352,0.03047400536065681,0-1
-0.36071366778798764,-0.004457789072144253,0-1
-0.39469330311297685,0.019494807360221716,1-0
0.3061889094620722,0.1882465214181022,0-1
-0.36421353072047946,-0.02447078963600975,1-0
-0.1278455746867332,-0.07662073388157545,0-1
-0.25869940683648707,-0.055227529147277035,1-0
0.1103805717162527,-0.0946582949170836,0-1
0.31168507788589195,-0.0289131979611722,1-0
0.4446896089803869,-0.09647060176193391,1-0
0.2042507790509167,-0.016148680672504703,0-1
-0.026604882810985053,-0.12744058949783327,0-1
0.2054737284689836,-0.09763782869740326,0-1
0.10619028128564356,0.03435968709163256,0-1
0.062002228852254926,0.018961472338526963,1-0
-0.020869385284697284,0.02052874677326577,1-0
0.08370560945795591,-0.08493408679526673,1-0
-0.15471440355482935,-0.012156368471980178,0-1
-0.04544553003256513,-0.11228723556457479,1-0
-0.3160695522502519,0.01735065577609518,1-0
0.049348877811008385,0.012922427679212534,1-0
-0.0767176898139843,-0.06799807756075055,0-1
-0.052289623287435916,-0.05744031689871881,1-0
0.03169054732341825,0.03527350588758657,1-0
0.7433734907166447,-0.15369863025486458,1-0
0.6223402671397293,0.048056125685604995,0-1
0.4512853813519677,0.03120360976351952,0-1
0.41714062518582207,0.08930574565749927,1-0
-0.38735045771504295,0.12604944038071988,0-1
0.1708636011126049,0.00029988753414289526,0-1
0.14072017541844606,0.0642329471732343,0-1
-0.020042970288869588,0.13548166357754146,1-0
-0.14565368460805994,-0.06770570859566455,0-1
-0.3629063582994715,0.05646346193779575,1-0
-0.14655341743559858,0.04028685595473197,1-0
-0.306612450622267,0.07714367364689939,1-0
0.029299238078404954,-0.06570832727982093,0-1
0.0873668160372073,-0.08537797475190415,1-0
-0.01799651144261094,0.06730328775465014,1-0
-0.1838544129044638,0.010370633173944377,0-1
0.22713088104425028,0.014852812548232897,0-1
-0.26218365410814615,-0.08929519365466912,0-1
0.23408045954467327,0.08819098981129103,0-1
-0.20893231628615683,0.18200440511789315,0-1
0.07397231238727542,0.09124318720162028,1-0
0.17034905149677426,0.10147701615769755,0-1
-0.21356434858807782,0.12148150414358497,1-0
0.1630886726182662,0.0009563614617957295,1-0
-0.12114213459164802,0.05737450046378731,1-0
-0.2052214495982495,-0.04101627487398815,0-1
0.370313581621059,0.0329270210045495,1-0
0.11568071304856109,0.03968080923960829,0-1
-0.029896519052937998,0.055492456300075044,0-1
-0.2744722966357437,0.06044867855241129,1-0
0.008371102143163278,-0.12434266553482404,0-1
-0.13791602841406791,-0.0754722253965816,0-1
-0.26449657111283087,-0.08258924034890973,0-1
0.3132553905402238,-0.06075037042396603,0-1
0.2020415427767942,-0.11810615063410176,1-0
-0.00496599363416772,0.10659876603960058,0-1
0.09176480065739923,-0.10592369439633977,0-1
0.21043491462001773,-0.17286948899329938,1-0
-0.20579425908610127,-0.027373296406953948,0-1
-0.159509342611874,0.09567056133847274,0-1
0.0022498272357664995,-0.08957425146416192,1-0
0.19980397754469548,-0.11736873853736686,0-1
