Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.4805,0.36663896930951917,0.3554917124084877,0.3554917124084877,0.45324795045104677,0.6679317746786753,0.6445082871796062,0.3320682252398002,0
