Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.96,0.9598319029897976,0.96,0.96,0.9634343434343434,0.9799999951,0.0399999996,0.01999999989999995,0.9950000000000001
