Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.4905,0.28013202013391,0.27181674700758673,0.27181674700758673,0.34468201184131897,0.6743156647406147,0.6375776702410243,0.32568433517779877,0
