Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.96,0.9597984861142755,0.96,0.96,0.9632996632996633,0.9799999951,0.0399999996,0.01999999989999996,0.9986666666666666
