Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.9466666666666665,0.9463638895217841,0.9466666666666665,0.9466666666666665,0.9523232323232322,0.9733333284666668,0.0533333328,0.02666666653333328,0.9933333333333334
