PC1,Result
-456.58688957026334,1-0
-457.01314621687106,0-1
-834.0231473911617,0-1
-1099.7007986338208,0-1
2.70465840053339,1-0
329.35259022395667,0-1
-72.02325098050824,1-0
-516.0008397207002,0-1
256.7401850032925,0-1
-936.8397565413989,0-1
279.16277487385105,0-1
-51.84409105296845,1-0
-1366.4986711751078,1-0
-285.17850632611044,1-0
866.2319516683697,1-0
-532.7922565191534,1-0
622.5866590436617,0-1
-1031.5242970691006,1-0
-226.65621642853057,0-1
265.0695185112777,0-1
-167.1325447484569,0-1
77.01415647526073,1-0
-458.18953085744306,1-0
-1033.8402511466577,1-0
587.8538236472,1-0
464.8493514218162,1-0
-271.8963938418415,1-0
-538.5549089899109,1-0
428.7347758765859,1-0
825.3490299297373,1/2-1/2
-510.17232604402216,1-0
-816.7477790751586,1-0
339.70212304975803,0-1
-413.7899862862996,0-1
-429.5580634849057,1-0
-421.9216672582984,1-0
989.1653859609896,1/2-1/2
318.9468940562101,0-1
619.0668997032958,1/2-1/2
-1128.410865470639,1-0
425.1299010430398,1-0
302.17971604491777,1-0
241.57484578975027,1-0
-302.3155627515134,1-0
-361.2849232345943,1-0
111.64266741850724,0-1
723.009856268151,0-1
-151.70498030881618,0-1
-578.3538347722556,0-1
599.97970984008,1-0
528.367083685424,1-0
283.10152312874607,1/2-1/2
909.5156265146884,1-0
-396.45624484603377,1-0
154.90404758318437,1-0
31.851436910141274,1-0
899.1397131102431,0-1
-987.1798195510353,0-1
-745.7777161185281,1-0
-529.9119012053479,0-1
-1041.9494905372953,0-1
177.36398174856004,1-0
-205.25830000084898,1-0
209.74641226731228,1-0
1646.2879672475442,1-0
-912.6870810957626,0-1
343.736176147213,1-0
187.8959298018667,0-1
452.1876566160222,1-0
1225.3826805309332,1-0
53.860774069252784,0-1
338.84741491643854,1-0
765.8132755810129,0-1
1399.6740695703688,1-0
265.1424552223348,0-1
584.5319417240335,1/2-1/2
471.76314957059003,0-1
-431.24023096190194,0-1
80.45944757557118,0-1
-724.9177727588567,0-1
-1010.6100664821683,1-0
-905.7534918471026,1-0
-654.5715781892332,1-0
-622.8633438862253,1-0
-793.8706260058057,0-1
-603.8194040842391,0-1
-854.9213563121605,1-0
-402.8538785820606,1-0
1155.6101271577918,0-1
161.82958927394748,1-0
-60.430743268645074,0-1
-174.20600008032534,0-1
108.15259472797061,0-1
575.9125398005317,1-0
-426.96726562736194,0-1
-84.68236875468665,1-0
215.53145553318336,0-1
397.28939972577473,1-0
-157.4299493580961,0-1
-6.157888556773742,1-0
-671.8481615711844,0-1
459.65294591698284,1-0
-965.7744658279444,0-1
-796.4836958813808,1-0
-243.53218924392377,0-1
83.32956821277321,0-1
-885.0224281908559,1-0
-84.74482777595176,1-0
-210.6084795859765,1-0
-1059.3037521170163,0-1
431.5566846162692,1-0
-1437.2870760664387,0-1
-1271.228409044645,1-0
840.7687898246713,1-0
-318.44591150549013,0-1
-158.59694713871568,1-0
-450.0823090221829,1-0
551.512271633816,0-1
412.9349210229143,1-0
-898.7140974024778,0-1
-1062.574093407868,1-0
1070.5108989592977,0-1
-562.7656410967606,0-1
389.8205613404398,1-0
-554.1271771129423,1/2-1/2
-290.2237147822657,1-0
-285.1834173761522,1-0
-1536.9595028876765,1-0
631.21502979157,1-0
1479.8387275772188,0-1
-1019.47633208718,1-0
416.4482604478517,1-0
-689.1548441794848,1-0
18.350253147531475,1/2-1/2
-271.7286156509913,1-0
-437.5327150916737,0-1
-18.193137943946113,1-0
-317.7984372574224,1-0
75.1772202016,0-1
335.03029676486494,1-0
153.2067117159313,1-0
630.5624014802702,1-0
530.2323673068572,1-0
-1307.622377629632,1-0
1362.2054637664091,1-0
1013.3681666234143,1-0
177.43579950714047,1-0
-1677.6679612893436,1-0
-162.61855031822324,0-1
352.2869929334597,0-1
430.3337946295319,0-1
221.91715350027926,1-0
328.0684562819024,0-1
377.7932126114447,1-0
666.2561822563862,1-0
154.3866173182405,1-0
520.4060970625519,1-0
511.66005334058127,1-0
645.0635361414816,1-0
218.86795182939295,0-1
82.2063799696216,0-1
-485.97012752144747,0-1
-998.7542880415881,1-0
921.5820432944397,1-0
84.99138511364436,0-1
-547.146935618398,0-1
-59.94195415091281,0-1
824.710501842465,0-1
-456.34131440456076,0-1
-501.57521880216336,1-0
-1122.27412219029,1-0
-177.72310893921667,1-0
-302.4183783393428,1-0
799.2345282905476,1-0
-413.6242256508258,1/2-1/2
-477.878390539493,1-0
-376.8812379178444,0-1
966.7793605594306,0-1
674.6483701575703,1-0
676.3874753433029,0-1
1071.218351310486,1-0
-119.34187752718208,0-1
-765.3854954181525,1-0
352.3831229290595,0-1
88.5741348288775,1/2-1/2
209.74770078312076,1-0
-487.7169638020273,1-0
206.58671469999854,0-1
495.50038518607244,1-0
-728.3117662400418,1-0
-120.55428982412604,0-1
-700.9150792959504,0-1
-256.1849378889224,0-1
-519.3676274702007,0-1
1140.6258638697,0-1
333.3245968766664,0-1
97.61357116952604,1-0
-290.5851330619598,1-0
-542.9946555296674,1-0
-1518.7786093865823,1-0
-737.671245986448,1-0
-279.8281571776529,0-1
-511.8877011325858,0-1
732.7618051721192,0-1
773.2056281709165,0-1
-485.80660479092967,0-1
8.816869094283902,0-1
-89.3538559129197,0-1
-158.58994508343767,0-1
1453.3606432032398,1-0
380.03931569955057,1-0
471.30898081633995,1-0
-841.6456129570718,0-1
-1078.9567763696357,1-0
-591.4438341650425,1-0
433.17357302719483,0-1
8.838140936919899,1-0
-394.623660146176,1/2-1/2
830.3879653701833,1-0
20.96927730650259,0-1
-29.576315306295783,0-1
913.4353127092668,0-1
234.55840161647757,1-0
554.4630827405349,0-1
1200.3921922879354,1-0
-1057.4945810512793,0-1
-536.7581370558728,0-1
229.49967507614565,1-0
-1.6242499263726131,1-0
-380.2916883050939,0-1
403.7171553517628,1-0
140.43801931183498,1-0
441.8587627067577,1-0
1037.6681962339162,1-0
-248.697913382558,1-0
50.4537032030471,0-1
1177.8523701424706,1-0
232.18283668509775,0-1
-905.7001032227408,1-0
1292.1941903831244,1-0
359.30351055659185,0-1
-749.4489898980119,1-0
482.26546176031525,1-0
251.85278120654948,1-0
28.534392587156617,1-0
586.1564877799465,1-0
250.21510697936765,0-1
-611.2400079084441,1-0
-1265.8601675745958,1-0
-425.88810727125656,0-1
625.6291760497083,0-1
-502.22004256875607,0-1
1582.1201102543923,1-0
-156.89496589822193,0-1
-46.62923375030459,1-0
897.9207847843995,1-0
-18.52709027418041,0-1
586.0694281812494,1-0
487.47676997860435,0-1
170.4940892507252,0-1
-899.840422153484,1-0
531.8669784760441,0-1
702.228732722338,0-1
-424.00874608940694,1/2-1/2
-505.61670919502785,0-1
-44.89771275969997,0-1
-865.9304968409288,0-1
-498.69019545150513,0-1
-80.5567575850132,0-1
471.2461826684148,1-0
333.34842308730686,0-1
1114.4622517300913,1-0
773.2643177582281,1-0
-385.49628826754315,1-0
1123.2262612235127,1-0
1450.4503863490513,1-0
-837.6173976351947,0-1
-58.17746856193162,0-1
-592.0820457892655,0-1
-726.6150859624981,1-0
57.4247328599954,1-0
430.2590833762856,0-1
321.1551441595075,1-0
53.82090352906789,0-1
913.5225699939297,1-0
-197.3085935571985,0-1
38.91465756540583,1-0
-673.0453546916237,0-1
954.5791530262131,0-1
544.2461709294744,0-1
343.773859568691,0-1
437.16634283254916,1-0
201.17989027818248,0-1
-420.2075806855428,0-1
-106.60265142333628,1-0
-70.22849660184693,1-0
807.8452497300541,0-1
972.405136555115,1-0
-373.38948679859095,0-1
403.72505600994054,0-1
-469.1926413836918,1-0
-1056.2578565173155,0-1
-4.453307621053227,1-0
-1215.6245704588684,1-0
540.667478988606,0-1
265.1206465670721,1-0
-913.7515797516023,0-1
1223.499990614289,0-1
-1069.6758960875095,0-1
221.78574755148702,0-1
647.9020994731968,1-0
537.6322814282767,0-1
-640.67009579148,1-0
-482.8945226083065,0-1
744.8859394864239,0-1
197.6829850956974,1-0
405.45827809287175,1-0
30.318426262835146,1-0
402.08390614824293,1-0
130.67928870216656,0-1
-662.5993980707844,1-0
430.21408143648114,0-1
-816.7372505991166,1/2-1/2
228.8405307359467,1-0
-1546.0925873783897,0-1
-497.0186299004099,0-1
1652.6153147539876,1-0
26.01149615452232,0-1
1080.974092312019,1-0
274.54114991921733,1-0
617.2678898643021,1-0
518.0955173978041,0-1
624.3278044483827,0-1
-710.0925110641492,0-1
85.19122929997275,0-1
-177.72969841797476,1-0
439.06994280155914,1-0
-21.622090915274384,1-0
1138.345406094913,1-0
1122.5987476386617,1-0
-750.9795921496425,0-1
919.8132061316555,1-0
-348.0630318666358,0-1
191.33929946027092,1-0
-442.70665635153455,1-0
-838.1498267270647,1-0
-8.5059086298088,1-0
-1012.6090166209603,1-0
35.43321457261527,1-0
222.06173294756218,1-0
360.4990479119256,1-0
-107.98872048229669,0-1
15.91213308141596,0-1
-765.494414458361,1/2-1/2
-407.9727527888431,0-1
-524.6155736073497,0-1
16.28145201928737,0-1
286.5604284267042,1/2-1/2
396.11396354696035,1-0
-275.3249061140127,0-1
-1068.4241727266194,0-1
315.90535003031255,0-1
-3.357811135965221,0-1
-179.41978921675945,0-1
-250.97226770496582,1-0
347.14757592361,0-1
-181.74631709758114,1-0
-629.5433330748974,1/2-1/2
-546.649053440151,0-1
-172.4577791704669,1-0
700.5635136368114,1-0
8.792895983925519,1-0
-1372.7136747930767,0-1
309.0193397530729,1-0
433.68827936080334,1-0
104.72485682259048,0-1
-235.4397966722595,1-0
-570.8556035365282,0-1
351.75818637582324,0-1
-106.65611349755727,0-1
72.96615005349713,1-0
-288.55440979973673,1-0
345.00808052089815,0-1
-1627.4794571186574,1-0
327.6996233704099,0-1
119.68434451089615,0-1
-623.3456904249178,1-0
1453.4566997489796,0-1
-461.77429812805303,1-0
1303.3051517833514,1/2-1/2
-139.53528457846824,1-0
797.4878615732978,1-0
506.4258683007988,0-1
-48.290830301597,0-1
34.96035100734571,0-1
201.81933963196525,1-0
151.27022059840374,0-1
534.2189375463622,0-1
327.52523303719045,0-1
423.3632509989634,1-0
-1022.9275797401501,0-1
1035.898070555324,1-0
-531.0274544671224,1-0
45.79631626884202,1-0
-1466.8840154147892,0-1
400.2745147329274,0-1
-7.896434266267079,1-0
886.9498871533483,1-0
1483.4672363944633,1-0
-735.4245099722448,0-1
414.24684283650276,1-0
302.21577182392684,0-1
-746.225611857069,1/2-1/2
264.1095873218428,0-1
-1372.785831678318,0-1
623.8428074282147,1-0
-270.1056745739347,1-0
386.8546996931559,1-0
672.7978931361217,0-1
179.0757343028895,0-1
-470.34957405103796,0-1
-664.3770852808939,0-1
-402.7463949573794,0-1
923.2595427345841,0-1
-1127.5099629951774,1-0
-597.4204818324042,1-0
169.8236647313047,0-1
113.30190728776279,1-0
674.5502226065933,1-0
284.7373493638811,0-1
403.7924260812474,0-1
1030.6643715419218,0-1
363.93456769840077,0-1
-1000.4602309429761,0-1
-326.5640517297006,0-1
-554.0707027669737,1-0
738.5456107084301,1-0
-1719.1218714806112,1-0
-582.9953469402462,0-1
707.5097450303601,0-1
613.8766937643118,0-1
-1286.802502496112,1-0
-9.287176821105732,1-0
270.50286948406665,1-0
-1251.525714815369,1-0
874.8656007156169,1-0
482.48767407814603,0-1
142.60307014015189,0-1
-515.8983405959202,0-1
-841.6597866309583,1-0
832.2244890673242,0-1
306.869852686948,0-1
-857.1526301366696,1-0
-707.762993575192,1-0
263.58432984858155,1-0
-51.791844044695154,0-1
-103.19808413888722,1-0
85.71704624947324,1-0
404.32928019677956,0-1
989.7505707511232,1-0
302.0615117172533,0-1
-1399.3853076740647,1-0
759.477807066814,1/2-1/2
481.7826291952433,1-0
248.37270017942637,0-1
-72.0191424198947,0-1
1215.0685197717953,1-0
-254.4665958558353,1-0
-258.9098406937178,0-1
-555.2552537425245,0-1
1314.8980212854863,0-1
-1414.4241238662194,0-1
-815.0247690052188,1-0
294.62415718754573,0-1
-46.51435815743616,0-1
-1404.583996411076,1-0
870.2537978610667,1-0
-687.5070313891702,0-1
521.644059326075,1-0
26.134198955708598,1-0
1297.4433289226104,0-1
-79.70987666001156,0-1
1218.3544193658122,0-1
1594.3832628352543,1-0
-263.135859982935,1-0
267.4609128816487,1-0
-228.42167407027046,0-1
-615.8432998423295,0-1
-18.8530847735733,0-1
-32.21384750837069,0-1
-702.3179725102718,1-0
-1198.3704513218897,1-0
-65.73956611181302,0-1
-780.9975153042869,0-1
489.21492577518984,1-0
133.52526666567928,1-0
1293.9865146298885,0-1
1408.905449439168,0-1
951.6040523460865,1-0
-233.77211933219905,1-0
-297.60077474580385,0-1
-38.92403203686308,0-1
639.6291451250995,0-1
-1787.3411597437923,0-1
504.2320348845783,0-1
906.6347117246446,1-0
532.4989905344178,0-1
-380.31398298673685,1-0
1731.1701598550512,1-0
757.6628490117469,1-0
-557.1038827719262,1-0
-39.10180189112771,0-1
-1371.1145091404123,0-1
-361.2189885788148,1-0
782.9994425068348,0-1
-1227.692106191097,0-1
433.10457531341945,1-0
-519.4042653890601,0-1
267.44824807314853,1-0
1050.3939777034443,1-0
279.0131093541704,1-0
-692.118953020803,0-1
-235.12099006867038,0-1
1308.466060985415,0-1
392.289119759565,1/2-1/2
-218.12956497958476,0-1
530.1809227880126,0-1
-122.8748611522874,0-1
-231.28460042525285,0-1
259.8532539157236,0-1
641.6005957327693,1-0
-297.328919646563,0-1
732.8157532727205,0-1
-496.28115177273185,1-0
-91.49310830244212,1-0
641.5600188166268,1-0
-821.9842246835069,0-1
-1163.6690771174447,0-1
190.7978734213575,1-0
-477.37542774787426,0-1
125.0438601697283,1/2-1/2
648.7115422591742,0-1
-345.9401855969295,0-1
-32.71834182898738,1/2-1/2
561.3533484781069,0-1
684.3445229688919,1-0
232.32656831573013,0-1
-253.86509560033073,0-1
1421.157830530798,1-0
313.50450080915425,0-1
598.4078007053481,0-1
-447.8110404213812,0-1
-32.72687541326286,0-1
-865.225451958026,1-0
916.4977667875282,1-0
1441.9831761905975,0-1
-764.6173585878869,1-0
-150.45989175390696,0-1
-596.7679269709638,1-0
-270.07822582906056,0-1
755.283345083084,0-1
-635.5303623185814,1-0
139.24034016501628,0-1
1507.6324070852702,1-0
-41.42526671395308,1-0
-117.15142363200493,0-1
632.9637875140561,1/2-1/2
-98.59826783951621,0-1
-514.3150270458591,1-0
-55.28673167180341,0-1
-198.41955223198147,0-1
-335.81403029604917,1-0
-1118.2869698109348,0-1
227.0463358335246,1-0
38.86457501222867,0-1
-245.22799358217935,0-1
-967.9423085784294,1-0
-1254.992424658034,1-0
-852.0790008828815,1-0
30.236712954311315,0-1
-981.9266459007956,1-0
-237.103388115318,1-0
-11.883829658812374,0-1
154.90251605418644,1-0
34.908030549213436,0-1
390.51595368658946,1-0
-18.714772882973648,1-0
341.32793495786837,1-0
900.786384284469,1-0
776.7699260883192,1-0
1162.8693953701863,1-0
1316.666129408702,0-1
309.0141122399823,0-1
-1401.0739630573228,1-0
-410.21909889013796,0-1
-735.1766234517272,1/2-1/2
-206.00786079717727,1-0
-87.502333388853,1-0
60.79001174410996,0-1
298.0917656331103,1-0
-51.431539258453085,0-1
-240.03326650606232,0-1
-1055.8860793249103,1-0
157.69245491186257,0-1
-1686.3893255249977,1-0
41.69895633347096,1-0
477.07508625800074,0-1
619.1206782405666,0-1
-211.12979806195517,1-0
885.7839348753464,1-0
73.07893464112931,1-0
-961.1644883018291,0-1
374.1024932451505,1-0
-1357.8345611112395,1-0
-12.008527351764315,0-1
547.9915910269392,0-1
-935.1905817854167,1-0
139.27680852054527,0-1
-879.7078183583578,0-1
-25.250475496410672,0-1
-299.27965881522687,0-1
31.902587629547725,1-0
1164.282380893028,1-0
821.4720579111508,1-0
242.6745469489224,0-1
-188.06029341956628,0-1
-588.23998700621,0-1
505.71982870152624,1-0
964.898880425103,0-1
-181.1597930053913,0-1
729.8478015475903,1-0
-378.57784474552864,1-0
1006.3611546373163,0-1
1174.4413602789828,0-1
2051.563369879065,1-0
-1035.6656134416587,0-1
-534.4305636724339,0-1
443.64834035857575,0-1
-223.2359666048087,0-1
1077.5167919929177,0-1
-521.1169673325371,0-1
1166.503397377322,1-0
-1144.2511503407345,1-0
-838.2303249696399,1-0
-384.2506402363947,0-1
-16.649480043516178,1/2-1/2
-1083.4892733839479,1-0
572.4228796865145,1-0
381.6761874373037,1-0
552.6590657380293,1-0
258.28615425853695,0-1
477.2647692175856,1/2-1/2
554.4482534769386,1-0
460.93104985651735,1-0
136.83917448080865,0-1
250.31823903024588,1-0
495.421808385403,1-0
729.5702555724906,1-0
-183.55210864227365,0-1
753.6406129061411,1-0
-280.3241179139932,1/2-1/2
208.61845987383867,1-0
466.63379767401375,0-1
-681.6751381914478,1-0
-110.12749137707488,0-1
-316.3503725399655,1-0
-251.03209890836706,1-0
1100.5605997690081,0-1
-276.2597733632474,0-1
-423.7148166581019,1-0
-861.7782167521982,0-1
-523.6785505518069,1-0
1025.4982574903784,1-0
717.7343879362679,0-1
513.4044821528755,1-0
-574.2708688603493,1-0
-218.07216390808026,1-0
291.77103026903615,1-0
-156.90204140335936,1-0
639.4137643718268,1-0
-425.8682200579001,1-0
189.52764747638867,1-0
411.2126399925437,0-1
329.84942689958507,1-0
-456.5545297753479,1-0
-1229.0146525941977,1-0
-560.5296992353997,1-0
-213.00815906840853,1-0
-174.1073891665801,0-1
827.0783356789971,1/2-1/2
-1076.9510164025066,1-0
151.382321473689,1-0
437.1986291776061,0-1
1093.8036614221346,1-0
-1085.0735082005199,1-0
-162.05344496838825,0-1
-1416.068195345218,0-1
-614.6374770241437,0-1
-145.18850931902625,1-0
-1345.1219812628394,1-0
0.7129025439603538,1-0
92.52545177880211,0-1
339.5686034321184,0-1
-1163.245906192443,1-0
118.50565397453511,1-0
1424.521628672163,1/2-1/2
-768.7782964970006,1-0
-371.52485876686706,0-1
239.87267232231534,0-1
373.14992590126667,1-0
208.69815562698477,0-1
147.87520427821164,1-0
-63.82023827630792,1-0
-1033.8831847448378,0-1
528.9299511303034,0-1
-615.8745914710157,1-0
-30.510091725689108,0-1
641.5929607513931,0-1
-558.7364763857363,1-0
-306.3613086047103,0-1
148.0307529006932,0-1
-924.6832116459307,1/2-1/2
534.2108165386067,0-1
492.17546286852166,1-0
248.47525009045512,0-1
83.34430136289893,1-0
185.86989816749747,0-1
-1017.8761943817567,1-0
-624.476315963479,0-1
540.6004761665963,1-0
83.24167800201076,1-0
903.1262098998886,1-0
191.26709178878173,0-1
100.81202578357215,0-1
389.9491472444265,0-1
-99.62671071634668,0-1
-290.76620898740885,1-0
729.7912764153734,0-1
-728.4733675286539,1-0
702.2166500536878,0-1
210.2530710430251,1-0
90.26196505909593,0-1
118.4597534318309,0-1
984.0891288893372,0-1
421.1104623186284,1-0
-49.37925128154757,1-0
-1046.9500135166945,1-0
56.13544485470993,1-0
123.08414764502231,1-0
315.5522957715639,0-1
-239.9952666215354,0-1
208.60888078694416,0-1
396.80141309747114,0-1
1034.6958929349835,0-1
530.7527871799361,0-1
-689.161529771714,0-1
783.7629339638602,1/2-1/2
-1372.5952501158342,1/2-1/2
1559.109758562085,1-0
-1168.4593788658283,1-0
-1231.2671755977312,1-0
-663.2269624418846,1-0
-943.3014769411593,0-1
61.47145076595052,0-1
466.670752055923,1-0
1217.8254432448452,0-1
324.10432762375876,0-1
-671.2639714974207,1-0
142.2395327325844,0-1
-291.9540660341445,1-0
-539.5139696990827,0-1
150.81563380860916,1-0
-10.223838086376873,1-0
-657.8348439749466,0-1
-659.7337759071042,0-1
628.8249747232544,0-1
-377.44520165159065,1-0
187.57542849236597,0-1
670.9506487359981,1-0
544.6004175905596,1-0
1186.5944522035475,0-1
293.19558431151154,1-0
518.6328575397156,0-1
130.1672555136438,1-0
1162.4317343082494,1-0
-739.5181231372744,1/2-1/2
268.9449146010329,0-1
-701.2312807452863,1-0
-920.5807992198243,1-0
-1591.4764012362525,1-0
-543.0425736277484,0-1
-208.8726804714288,0-1
285.9410585132191,1/2-1/2
367.4311564178365,1/2-1/2
761.2174943923969,0-1
-1155.1481165443577,1-0
-367.07235130513936,1-0
-938.0327676513657,1-0
78.13462078707744,1-0
2125.322591867554,0-1
1599.5851615299803,1-0
-590.3973520669019,0-1
-1385.0517535177369,0-1
-489.29273848418325,1/2-1/2
535.3051940712166,0-1
-674.7719872957973,0-1
802.58893957196,1-0
-159.07479520388642,0-1
331.49104012405087,0-1
650.2850563727634,1-0
871.3574380175214,1-0
353.7389222709503,1-0
571.7035650162547,1/2-1/2
1171.5126235043276,1-0
-608.9174924747649,0-1
-1455.7874027108041,1-0
-129.12771775506417,1-0
243.2345716853847,0-1
336.0998025842173,1-0
-427.60756825682165,0-1
-100.26805884842497,1-0
438.46764005662544,0-1
-1248.0484538330513,0-1
142.56353872662703,0-1
551.001673860821,1-0
-921.4195332836969,1-0
-1194.450132201214,0-1
753.6147464765127,0-1
-597.504139246445,1-0
-56.94074402796741,1-0
-775.8415171522656,1-0
-975.0625403922902,0-1
229.3087770506122,0-1
-247.4975103044044,0-1
30.201533114589893,1/2-1/2
95.99957625326533,0-1
-192.09534123339154,1-0
161.21834036821883,0-1
-829.4810486263436,1-0
43.45223519309047,1-0
71.31116564457443,1-0
284.7127714500607,1-0
595.3721484310381,0-1
921.7135000294802,0-1
170.51492585322922,1-0
-230.2018421985249,0-1
-276.9443488929428,1-0
-174.06727561320577,1-0
-1037.2977944789486,1-0
634.7965191136323,0-1
-869.1386729099527,1-0
417.7564354910987,1-0
530.2254613650493,0-1
17.466805484266388,1-0
-340.52254528605,1-0
-358.4750971635617,0-1
251.97040339436398,0-1
-132.6107149404629,0-1
160.2121187231719,1-0
-80.72178918091731,0-1
305.78031275451985,1/2-1/2
1188.8846078423107,0-1
521.4995759922626,0-1
-294.25202621761355,1-0
-1440.9898046515234,1-0
-256.19283854709965,1-0
-186.29952647828986,0-1
-475.4869735055104,1-0
376.02335260965356,0-1
-189.83652255053767,1-0
350.04363644030036,1-0
-87.31846008220919,0-1
-757.7508737337325,0-1
-484.825107959422,1-0
-1419.4304111713377,1-0
-600.7116089395117,1/2-1/2
762.8276972110934,1-0
-1130.3428127874217,1-0
207.99128541564687,0-1
-331.9301060810435,0-1
471.3815276144892,0-1
-728.4125642724939,0-1
-966.1999707713715,1-0
189.5569668769208,1-0
329.71277077409104,0-1
50.671705387768725,1-0
-75.45446452040233,0-1
66.56134469886183,0-1
-158.60307325470558,1-0
272.65935860547097,0-1
-224.96527235406893,0-1
1514.0964333808192,1-0
-502.0464547249644,0-1
109.92425193556028,1-0
-510.18552766514995,0-1
-1099.1918058396825,0-1
340.2758127701172,1-0
638.1606055954098,0-1
-307.5919296862953,0-1
434.8572946967997,0-1
