PC1,Result
119.5795848175494,0-1
31.261120720387225,0-1
520.3448304436233,1-0
331.6318555964067,0-1
-397.50358021985085,1-0
354.1441328835258,1/2-1/2
-25.800604682930498,0-1
377.8062673328536,1-0
182.64010567015202,1-0
450.5708416549551,0-1
542.551508207308,1-0
464.83712185344666,0-1
-1261.9152197538515,1-0
-255.4532694141858,0-1
-13.70506072958915,1-0
671.1270566245958,1-0
512.8258360552518,1-0
266.84961318967225,0-1
-437.481513586019,0-1
-607.2035020154808,1-0
499.5808475162221,1-0
717.1540407463176,0-1
913.5897931655181,1/2-1/2
-1101.5176046809347,0-1
386.4741468306752,1-0
331.58821562226876,1-0
-78.87517770689237,1-0
852.8963036600198,1-0
127.20808038597943,1-0
-279.7702700797686,0-1
1475.902850153378,1-0
-789.6625013074436,1-0
-1130.3115719449834,0-1
940.6862042127354,1-0
-1249.7439924945056,1-0
-162.05449047100637,0-1
-649.3572295765598,0-1
-70.39678348268808,0-1
-23.509985681399485,1-0
-391.3865772531399,0-1
-92.73892589692014,1-0
-125.59830587794431,0-1
-1249.711485799871,1-0
-434.0882999306514,0-1
-1016.6104669103099,1-0
302.2223839662961,1-0
-234.8701701852915,1-0
-1009.0294034135818,1-0
570.0609797390307,0-1
194.79757183213042,1-0
693.1995083946817,1-0
1258.2065415455759,1-0
173.9452634538361,0-1
-526.4213424884315,0-1
210.35386907547718,1-0
388.65132565486465,0-1
-711.5934557159767,1-0
553.5036375774803,0-1
308.96232859447764,0-1
751.8846609014349,1-0
-1035.5148797557483,1-0
1043.3710909511324,0-1
1076.32492249904,0-1
-332.4170472067285,0-1
1049.691119939249,1-0
85.60489458793973,1-0
488.57904816939254,1-0
-661.0050473546908,0-1
264.1343855852415,1-0
388.7635507662576,0-1
630.6264881440038,1-0
-815.1711511173262,0-1
153.22176132910545,1-0
11.211592199452298,0-1
198.2699952142666,0-1
-583.6228605250976,0-1
528.4236314812515,1-0
306.6549815510557,1-0
-626.7207914091164,1-0
451.199061615765,1-0
-1418.3469012414291,1-0
-91.11284831200874,1-0
471.90612949804154,0-1
-643.5191141493765,0-1
20.788105267582523,0-1
322.9437724221789,1-0
27.844713780477377,0-1
-278.7153505108231,0-1
-1211.804806357455,1-0
263.5799048249187,1-0
-415.4095478423119,0-1
374.9933782038256,1-0
-997.523859186945,1-0
-723.3249309081493,1-0
671.0928488376326,1-0
-361.856640726799,1-0
416.43005166321154,0-1
-169.56310328305608,1-0
593.1407190580226,0-1
552.6860284565241,1-0
518.5739983890735,1-0
-239.96611678433328,1-0
1000.3788183633596,0-1
1557.688239454967,0-1
1168.1929286998684,1-0
-325.4922345555342,0-1
410.77748251236244,0-1
89.09207378381143,0-1
241.4507075730371,1-0
-1239.5245489790518,1-0
854.1297955726582,0-1
236.56850769838456,1-0
504.7449666759994,1-0
-588.1945498262739,1-0
-948.5387250389367,1-0
-648.9057403538122,1-0
-414.8685851661662,0-1
125.5802055952704,1-0
454.0355339422431,1-0
715.5688792042092,1/2-1/2
-796.5801650036415,1-0
-1203.6013810767354,1-0
630.7154465209956,0-1
337.81894710673305,1-0
-126.05945402386078,0-1
664.2314672604621,1/2-1/2
33.044108893447174,1-0
-1849.6562564833168,0-1
-513.5433919174666,1/2-1/2
444.21876933497197,1-0
-1228.8929952956298,0-1
653.7175584284655,0-1
1504.3023533680985,0-1
435.60870348517483,0-1
270.34000234325777,1-0
867.8967581773759,0-1
796.8599580755372,1-0
-712.9041851272291,0-1
-35.70496570152545,1-0
403.7482266308707,0-1
156.56562147086606,0-1
-325.27131075351144,0-1
354.02135663248055,0-1
651.3925620766418,0-1
-779.2527473653322,1-0
-970.9893231306082,1-0
236.26378504162722,0-1
-423.31128540163263,1-0
-1083.425113270355,0-1
106.57394921476089,0-1
-1337.0673455625122,1-0
360.96114544699003,1-0
-179.30554654999014,1-0
-214.54892893319902,1-0
-1201.2621376011655,1-0
102.96956040759505,0-1
118.5818967567784,1/2-1/2
-67.24936081096575,1-0
-385.5903499215183,1-0
542.5281453594362,0-1
-131.45643275459224,1-0
-501.31605210242424,0-1
718.9026742326955,1-0
459.2015237576784,0-1
287.66769111739313,0-1
821.6938295298246,0-1
197.71962301455642,1-0
-971.5613344222504,0-1
255.44343157996036,1-0
764.6213099736651,0-1
-93.23607903559787,1-0
840.777956335045,1-0
675.6799495422547,1-0
-749.7351591844426,1-0
-221.06250642832356,0-1
279.5993169833105,0-1
-368.16859949340824,1-0
-609.4561211324844,0-1
1282.1267971920247,0-1
1159.5208671915739,0-1
648.2465512294452,1/2-1/2
632.9904564331127,1/2-1/2
248.52927164091489,1-0
493.90790512563626,1-0
-955.167953421111,0-1
1374.1978530052606,0-1
334.5991517318266,1/2-1/2
-1295.3976882960649,0-1
-777.4447405792957,1-0
-273.41819775978547,1-0
-1090.8618348739642,0-1
-1010.8670687268116,0-1
130.60644810457916,1-0
523.7694545047598,1-0
-1148.2813605543772,0-1
-168.94677376395475,0-1
138.74890056580853,0-1
-853.0681326957658,1-0
-1014.8719946506758,1-0
324.0630216680479,1-0
-880.7886778067912,0-1
48.686250669542005,1-0
1185.52990276146,1/2-1/2
1071.180594439149,1-0
-287.33771937884876,0-1
242.57664241113525,0-1
-120.63313230159656,1-0
-794.1712682245866,1-0
-723.8245876285832,1-0
33.74827783706178,0-1
-422.52163598480547,1-0
1690.6220405256759,1-0
1351.301789306946,0-1
227.10422293140846,0-1
285.9203688104344,0-1
818.2518218370883,1-0
-27.527649863623992,1-0
653.1072081256361,0-1
982.1815672594339,0-1
-65.08200408686025,0-1
551.4934299230772,1-0
1062.505300309529,1-0
-127.41977996191008,1-0
508.280041306341,0-1
64.26960674485372,1-0
714.4687146822694,1-0
174.99108996226641,1-0
553.3281056281712,1/2-1/2
932.6453522733864,0-1
450.4840985193073,0-1
525.34630281217,0-1
1299.8993186467064,0-1
-467.5374139615792,0-1
-1771.6291951008825,1-0
520.4680927210488,1-0
1070.337751814663,0-1
-595.6616363330336,1-0
1197.3204801174643,1-0
43.96122798722854,1-0
-651.0627599014279,1-0
466.60151132895726,0-1
-857.2420745400404,1-0
-1009.6513503586821,0-1
-319.74543418737994,1-0
-670.1039023222202,0-1
-536.7400243847032,0-1
1050.8271221598834,1/2-1/2
-218.07836347392958,0-1
355.76923841567805,0-1
663.5269084039387,0-1
-1377.9340987354922,0-1
57.937834214747,1/2-1/2
-751.674012443033,1-0
-1227.8180189499972,1-0
242.62461129546455,0-1
-373.817082747255,0-1
-312.735189579957,1-0
962.078650114137,1-0
682.5822244986175,1-0
-181.6945561156872,1-0
81.61124884329729,0-1
1228.8164711024442,1-0
755.9503900814598,0-1
452.91475316737706,1-0
-77.24124479102693,1-0
386.4061946195184,1-0
348.97050808671383,0-1
319.45258077916424,0-1
812.5147193329099,0-1
567.0444262034734,0-1
37.12867978421036,1-0
-107.15180855709741,1/2-1/2
1048.606394943392,0-1
1725.2520322116711,1-0
183.81911266956195,1-0
284.71391306614987,0-1
-940.3609231746552,1-0
-582.8984144552178,1-0
426.1919922305942,0-1
-770.5890725415952,0-1
-397.5551435157772,1-0
1898.6345220039952,1-0
-1248.7078411864395,1-0
691.8548368732686,0-1
-328.04936462850446,1-0
171.68838887649963,0-1
