Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.4935,0.37949950343223243,0.3665700959500997,0.3665700959500997,0.49334319603958326,0.6743722477934516,0.6334299036435092,0.32562775212502376,0
