Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.9199999999999999,0.9197650692387533,0.9199999999999999,0.9199999999999999,0.9231649831649833,0.9599999952000001,0.0799999992,0.03999999979999994,0.9776666666666667
