Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.4855,0.32837679255351926,0.33581939688809914,0.33581939688809914,0.322037870836052,0.6690014113341514,0.6641806026706553,0.330998588584324,0
