Exactitud,F1,Sensibilidad,Recall,Precision,Especificidad,FNR,FPR,AUC
0.9066666666666666,0.9061623756360598,0.9066666666666666,0.9066666666666666,0.9114983164983164,0.9533333285666666,0.09333333240000001,0.04666666643333326,0.0
